phi,psi
-90.23289489746094,171.98019409179688
-81.98048400878906,142.96990966796875
-62.206092834472656,153.1167449951172
-87.99691772460938,161.34494018554688
-95.56422424316406,158.15745544433594
-90.63494110107422,159.4328155517578
-80.66915893554688,156.23049926757812
-82.53036499023438,164.96963500976562
-56.49375534057617,144.3391571044922
-70.13056182861328,151.19834899902344
-69.19990539550781,176.4752960205078
-92.751953125,165.68357849121094
-89.53459167480469,171.43673706054688
-82.14164733886719,166.0274658203125
-96.675048828125,176.93919372558594
-78.26039123535156,152.59848022460938
-86.5600357055664,164.9287567138672
-98.17546081542969,169.0742950439453
-79.71832275390625,161.78472900390625
-76.99140930175781,165.90745544433594
-58.641963958740234,133.88140869140625
-91.66169738769531,107.99752044677734
-94.87088775634766,140.54129028320312
-73.24557495117188,166.12130737304688
-93.6325912475586,172.88339233398438
-78.04080963134766,154.78836059570312
-79.09292602539062,160.9300079345703
-98.04126739501953,173.7877197265625
-106.24752044677734,177.05169677734375
-107.84158325195312,-176.25811767578125
-101.33683013916016,166.4805450439453
-95.79161834716797,161.152587890625
-97.90451049804688,-155.6844024658203
-85.60384368896484,-169.41860961914062
-47.460121154785156,152.71498107910156
-69.90245056152344,158.8115997314453
-73.332763671875,150.1001434326172
-77.75245666503906,146.61434936523438
-85.75206756591797,164.86842346191406
-67.62703704833984,156.17031860351562
-64.01165771484375,156.4416961669922
-66.81377410888672,149.31338500976562
-91.91395568847656,144.0559844970703
-82.63160705566406,161.44154357910156
-65.95124053955078,157.63677978515625
-64.93102264404297,-177.11546325683594
-43.761287689208984,167.656494140625
-61.5643310546875,164.74783325195312
-63.59844970703125,147.09840393066406
-84.45826721191406,162.26864624023438
-81.40241241455078,157.20098876953125
-68.26284790039062,165.34176635742188
-80.08924102783203,140.05096435546875
-105.7190933227539,154.7624969482422
-87.30616760253906,146.34552001953125
-61.31507110595703,165.49725341796875
-81.41544342041016,141.0921630859375
-81.0727767944336,143.41432189941406
-110.17554473876953,136.0550994873047
-91.51648712158203,168.20196533203125
-100.6064453125,151.64971923828125
-93.94957733154297,166.05825805664062
-86.49810028076172,152.09901428222656
-98.25369262695312,157.1800079345703
-70.62865447998047,142.39447021484375
-74.97533416748047,141.87989807128906
-61.99205780029297,129.4298858642578
-71.82237243652344,149.06436157226562
-90.68064880371094,145.043212890625
-85.14021301269531,143.52102661132812
-63.05909729003906,165.57379150390625
-79.6336441040039,149.3072967529297
-83.73927307128906,159.08509826660156
-93.07425689697266,146.8660125732422
-113.5052490234375,166.05441284179688
-91.58815002441406,145.4828643798828
-105.11256408691406,158.2544708251953
-73.64403533935547,161.4464874267578
-75.83287811279297,161.10250854492188
-80.4727554321289,170.18670654296875
-77.54966735839844,163.5531463623047
-106.88298034667969,148.85226440429688
-85.75749969482422,155.1358184814453
-98.663330078125,151.36865234375
-88.53594970703125,157.34820556640625
-93.17616271972656,158.4814910888672
-95.7071533203125,172.03733825683594
-94.3705062866211,159.34219360351562
-84.63749694824219,168.20111083984375
-91.06813049316406,164.4554901123047
-105.0304946899414,176.0631103515625
-106.44144439697266,177.20413208007812
-85.8810043334961,163.43675231933594
-91.54718017578125,163.2918701171875
-120.48133087158203,170.0466766357422
-111.17044830322266,141.95950317382812
-70.19307708740234,167.21096801757812
-102.23370361328125,162.9289093017578
-111.55326843261719,174.70306396484375
-96.97615051269531,170.46519470214844
-112.13529205322266,172.60110473632812
-109.18293762207031,174.12033081054688
-94.90657043457031,175.57383728027344
-115.67073822021484,162.20285034179688
-109.72792053222656,171.72705078125
-124.8869857788086,-169.24122619628906
-101.63813018798828,160.81002807617188
-89.65607452392578,163.8991241455078
-130.72186279296875,167.2283935546875
-106.83625793457031,172.49066162109375
-136.07814025878906,179.73851013183594
-123.2996597290039,-159.7317352294922
-101.56893157958984,170.9710235595703
-94.52056121826172,-163.8409881591797
-85.88640594482422,165.8730926513672
-78.18942260742188,178.13304138183594
-81.48858642578125,-177.6592559814453
-103.46919250488281,130.99307250976562
-68.27770233154297,162.2240447998047
-92.5679702758789,173.55276489257812
-73.803466796875,172.5161895751953
-102.14803314208984,156.86965942382812
-91.6015853881836,177.75164794921875
-86.88746643066406,166.9603271484375
-98.21460723876953,169.55499267578125
-75.15372467041016,-176.7748565673828
-96.44434356689453,178.09475708007812
-88.56299591064453,175.769775390625
-90.75233459472656,169.10671997070312
-78.11092376708984,165.22901916503906
-91.30171966552734,159.9160614013672
-69.89867401123047,177.427001953125
-85.0835952758789,170.07513427734375
-117.6785659790039,161.77320861816406
-124.0999984741211,160.36155700683594
-106.93596649169922,166.91677856445312
-112.69951629638672,163.81149291992188
-130.69540405273438,168.64166259765625
-93.0275650024414,172.26840209960938
-131.52333068847656,-179.0919189453125
-125.04704284667969,170.20387268066406
-111.2447509765625,144.37481689453125
-90.30965423583984,138.49423217773438
-100.30437469482422,127.8573226928711
-111.95182037353516,137.38870239257812
-85.90548706054688,143.62245178222656
-102.34219360351562,136.9297637939453
-111.19962310791016,147.2296905517578
-123.2009506225586,162.75369262695312
-122.51006317138672,164.95936584472656
-104.10443115234375,145.29356384277344
-106.260498046875,-175.86439514160156
-90.62628936767578,171.6405487060547
-96.14091491699219,165.8309783935547
-81.6913833618164,177.6432647705078
-85.45694732666016,154.86585998535156
-89.09542083740234,143.24864196777344
-76.17770385742188,149.37896728515625
-100.6689224243164,137.6760711669922
-86.57608032226562,168.552734375
-55.56037521362305,151.08665466308594
-91.03751373291016,145.78858947753906
-81.93009948730469,135.30345153808594
-107.86737060546875,155.2597198486328
-88.7169189453125,120.72425842285156
-113.2396011352539,137.0140380859375
-89.80796813964844,147.0538330078125
-93.26404571533203,154.95542907714844
-79.13273620605469,151.49392700195312
-88.91277313232422,164.5316162109375
-106.96337127685547,132.74375915527344
-93.07936096191406,173.85833740234375
-95.82662963867188,177.27877807617188
-91.8609848022461,161.29507446289062
-87.32007598876953,164.2838592529297
-88.2869873046875,164.88885498046875
-100.62625122070312,150.0920867919922
-92.41458892822266,163.11993408203125
-96.48430633544922,170.79946899414062
-110.46990966796875,148.60379028320312
-87.91779327392578,159.1300048828125
-71.27972412109375,169.6160430908203
-67.47600555419922,132.4286346435547
-96.19512939453125,136.89244079589844
-98.5125732421875,136.44569396972656
-85.73841857910156,137.97906494140625
-73.07207489013672,163.86318969726562
-92.80001831054688,140.75889587402344
-78.98699951171875,150.28570556640625
-85.70542907714844,129.76889038085938
-73.53056335449219,136.8697509765625
-78.10270690917969,158.76846313476562
-81.52059173583984,170.11988830566406
-84.01566314697266,155.1317901611328
-102.63774108886719,162.80113220214844
-89.47926330566406,169.6468048095703
-90.48726654052734,150.99183654785156
-100.40560150146484,119.90235137939453
-100.28093719482422,148.80760192871094
-99.63106536865234,142.99757385253906
-105.64048767089844,141.7412109375
-108.70861053466797,158.80833435058594
-88.66860961914062,162.6321258544922
-83.27320861816406,118.37456512451172
-102.0106201171875,149.60093688964844
-93.53837585449219,153.13934326171875
-94.45374298095703,176.98941040039062
-112.50460052490234,147.01560974121094
-116.27301025390625,157.0764617919922
-118.72783660888672,167.5072021484375
-77.22673034667969,172.37098693847656
-83.21092987060547,168.97369384765625
-82.60472869873047,175.49905395507812
-90.17227172851562,159.38658142089844
-59.63515090942383,141.0990447998047
-90.70343017578125,141.3119659423828
-56.142311096191406,164.6446533203125
-65.39892578125,159.812255859375
-88.97048950195312,146.25221252441406
-59.99882507324219,147.3491668701172
-50.33807373046875,147.2625732421875
-69.69847869873047,166.55694580078125
-68.67354583740234,161.24925231933594
-96.26219940185547,144.1979522705078
-97.36337280273438,170.47238159179688
-73.61630249023438,138.4283447265625
-72.96797180175781,148.9084014892578
-85.18601989746094,152.32211303710938
-76.51016235351562,156.6690673828125
-76.89945220947266,149.56666564941406
-65.24597930908203,164.19049072265625
-64.34764099121094,160.01568603515625
-89.68546295166016,160.29090881347656
-72.32351684570312,167.10562133789062
-84.33526611328125,162.20156860351562
-83.16695404052734,154.96922302246094
-72.35979461669922,153.56967163085938
-94.02984619140625,152.7605743408203
-70.90337371826172,171.76620483398438
-81.72888946533203,178.874755859375
-82.42891693115234,168.43197631835938
-78.20134735107422,162.32394409179688
-84.11445617675781,151.1649169921875
-72.4979248046875,149.59844970703125
-89.43753051757812,156.15208435058594
