phi,psi
-82.0157699584961,144.79428100585938
-127.39213562011719,127.13285827636719
-89.29683685302734,154.92799377441406
-89.83413696289062,163.78115844726562
-88.50202178955078,164.25750732421875
-101.81037902832031,155.6307830810547
-123.09892272949219,165.19613647460938
-137.40582275390625,150.40194702148438
-90.41079711914062,142.58059692382812
-67.26089477539062,158.4049072265625
-70.54963684082031,155.75704956054688
-110.08928680419922,-162.89651489257812
-76.24085998535156,147.73231506347656
-92.13911437988281,154.94129943847656
-123.31468963623047,141.3878631591797
-63.158966064453125,157.53903198242188
-108.81086730957031,137.07736206054688
-99.7790756225586,49.55677795410156
-95.53506469726562,163.54090881347656
-123.81849670410156,151.80172729492188
-67.25271606445312,146.11233520507812
-85.54823303222656,177.42822265625
-110.876953125,-170.11990356445312
-112.00030517578125,151.96035766601562
-82.28988647460938,132.6742706298828
-93.16361236572266,140.5828857421875
-134.54127502441406,136.23910522460938
-62.42900466918945,144.34449768066406
-59.04841613769531,173.1603240966797
-84.97022247314453,157.269775390625
-71.27605438232422,130.057861328125
-58.85140609741211,143.47328186035156
-68.81682586669922,155.46571350097656
-144.9351348876953,141.43821716308594
-93.30200958251953,153.09071350097656
-82.16790771484375,113.71622467041016
-76.70378875732422,131.82522583007812
-106.19300079345703,166.35247802734375
-71.58788299560547,163.27789306640625
-112.13419342041016,178.7538299560547
-72.55133056640625,140.99668884277344
-87.20010375976562,152.01318359375
-93.86097717285156,159.18922424316406
-100.72887420654297,156.38818359375
-132.94943237304688,146.04986572265625
-91.2179946899414,149.1514129638672
-83.58521270751953,15.251350402832031
-106.72129821777344,-49.99197769165039
-80.14067077636719,139.95689392089844
-116.55311584472656,84.63228607177734
-90.0496597290039,153.10333251953125
-68.51261901855469,147.89169311523438
-136.02354431152344,165.1334991455078
-94.52743530273438,134.8431396484375
-70.30362701416016,135.49623107910156
-68.9657974243164,-11.727039337158203
-105.77132415771484,-2.3089990615844727
-108.34635925292969,-12.913704872131348
-110.04747009277344,-43.04347229003906
-77.88514709472656,143.15521240234375
-95.04179382324219,155.992431640625
-109.60155487060547,159.76438903808594
-84.73553466796875,170.1093292236328
-114.97914123535156,70.50850677490234
-117.62385559082031,-19.922269821166992
-115.04551696777344,170.34335327148438
