#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
30000,-85112.00676466618,15316.094163487898,-69795.91260117828,298.77588437253115,64.0,0.9658409660837483,420
30500,-85668.50725294743,15564.249986143317,-70104.25726680411,303.6167383516622,64.0,0.9658409660837483,421
31000,-85221.5421650568,15146.256495582405,-70075.2856694744,295.46280736434727,64.0,0.9658409660837483,421
31500,-84824.89323927555,14786.36573497532,-70038.52750430023,288.4423046741628,64.0,0.9658409660837483,421
32000,-85200.90373732243,15339.704937483184,-69861.19879983924,299.23646719514,64.0,0.9658409660837483,421
32500,-85148.77727247868,15224.563242473174,-69924.2140300055,296.9903617985841,64.0,0.9658409660837483,420
33000,-85441.4738056818,15453.981595081976,-69987.49221059983,301.4656980338097,64.0,0.9658409660837483,420
33500,-85302.2062275568,15290.284706315957,-70011.92152124085,298.2724111430374,64.0,0.9658409660837483,420
34000,-85306.50139357243,15248.833834206685,-70057.66755936574,297.4638158941271,64.0,0.9658409660837483,419
34500,-85273.90495802555,15619.956522581168,-69653.94843544438,304.7034233453616,64.0,0.9658409660837483,419
35000,-85445.78874708805,15354.148353634868,-70091.64039345318,299.51821947401845,64.0,0.9658409660837483,419
35500,-85595.6398213068,15266.630767757888,-70329.00905354891,297.8109862956747,64.0,0.9658409660837483,420
36000,-85508.84148146305,15601.25281748944,-69907.58866397361,304.33856426509124,64.0,0.9658409660837483,421
36500,-85386.68254591618,15608.86625619512,-69777.81628972106,304.4870820176021,64.0,0.9658409660837483,422
37000,-85233.63737990055,15245.644307431241,-69987.99307246931,297.40159678833606,64.0,0.9658409660837483,422
37500,-85701.8663838068,15213.916776510887,-70487.94960729592,296.78267782580554,64.0,0.9658409660837483,422
38000,-85620.0450947443,15245.671523017809,-70374.3735717265,297.4021276913756,64.0,0.9658409660837483,424
38500,-85240.05730177555,15322.566948623862,-69917.49035315169,298.90215103573576,64.0,0.9658409660837483,425
39000,-85425.80656935368,15062.51076771901,-70363.29580163467,293.8291530111078,64.0,0.9658409660837483,426
39500,-85675.6427509943,15146.353779739235,-70529.28897125507,295.4647051171086,64.0,0.9658409660837483,427
40000,-85604.80925490055,15149.614039714565,-70455.19521518599,295.52830403776136,64.0,0.9658409660837483,428
40500,-85249.23430372868,15165.396583886584,-70083.8377198421,295.8361791097157,64.0,0.9658409660837483,428
41000,-85624.8243916193,14938.184152927948,-70686.64023869135,291.4038744845632,64.0,0.9658409660837483,428
41500,-85696.1134541193,15399.522819256643,-70296.59063486266,300.40335350031575,64.0,0.9658409660837483,429
42000,-85581.07793165836,15474.631709175184,-70106.44622248318,301.86852632898297,64.0,0.9658409660837483,430
42500,-85725.89519240055,15293.520126043644,-70432.37506635691,298.3355254971369,64.0,0.9658409660837483,431
43000,-85386.09441115055,15293.64339627052,-70092.45101488003,298.3379301683709,64.0,0.9658409660837483,432
43500,-85374.39848829899,15429.513805029681,-69944.88468326931,300.9883971284037,64.0,0.9658409660837483,431
44000,-85453.7482197443,15651.616864308016,-69802.13135543629,305.32103162708177,64.0,0.9658409660837483,431
44500,-85480.12248732243,15320.841776706744,-70159.28071061568,298.86849756248535,64.0,0.9658409660837483,431
45000,-85486.93791700993,15315.416221035412,-70171.52169597452,298.7626595350737,64.0,0.9658409660837483,431
45500,-85281.97368361149,15294.314157055458,-69987.65952655603,298.35101491077216,64.0,0.9658409660837483,432
46000,-85402.54167677555,15117.644123339094,-70284.89755343646,294.9046567856331,64.0,0.9658409660837483,432
46500,-85084.96745802555,15596.469850346446,-69488.4976076791,304.245261414977,64.0,0.9658409660837483,432
47000,-85521.0304463068,15189.83672804397,-70331.19371826283,296.3129407179215,64.0,0.9658409660837483,432
47500,-85917.16399122868,15485.901929322048,-70431.26206190663,302.0883780715689,64.0,0.9658409660837483,433
48000,-85902.99211622868,15225.089384292543,-70677.90273193613,297.00062541316555,64.0,0.9658409660837483,433
48500,-85863.46086622868,15383.065573109547,-70480.39529311913,300.0823168039198,64.0,0.9658409660837483,432
49000,-85760.56389357243,15441.899075558526,-70318.6648180139,301.23000051082937,64.0,0.9658409660837483,433
49500,-85444.86467482243,15435.929538987577,-70008.93513583485,301.1135508762658,64.0,0.9658409660837483,433
50000,-85486.7013447443,15060.90452247765,-70425.79682226665,293.7978194780684,64.0,0.9658409660837483,434
50500,-85507.44865919743,15351.497750653885,-70155.95090854354,299.4665133248325,64.0,0.9658409660837483,435
51000,-85708.79753615055,15448.163125317282,-70260.63441083327,301.3521953071298,64.0,0.9658409660837483,435
51500,-85218.2130634943,15242.85808414151,-69975.3549793528,297.3472450509699,64.0,0.9658409660837483,435
52000,-85496.99858595524,15284.539463144727,-70212.45912281051,298.16033687063504,64.0,0.9658409660837483,435
52500,-85896.98503615055,15402.208638341282,-70494.77639780927,300.45574662115405,64.0,0.9658409660837483,436
53000,-85649.60710646305,15259.425123841502,-70390.18198262155,297.67042352486567,64.0,0.9658409660837483,436
53500,-85859.68913771305,15266.089226345648,-70593.5999113674,297.8004222763732,64.0,0.9658409660837483,437
54000,-85922.85515333805,15567.238871985115,-70355.61628135294,303.6750434914152,64.0,0.9658409660837483,437
54500,-85505.39641310368,15474.333112133376,-70031.0633009703,301.8627015022168,64.0,0.9658409660837483,438
55000,-85184.0197041193,15420.033687429968,-69763.98601668933,300.8034654813679,64.0,0.9658409660837483,438
55500,-85382.50334669743,15315.235960976686,-70067.26738572074,298.7591431451973,64.0,0.9658409660837483,438
56000,-85540.04680372868,15456.627411019523,-70083.41939270915,301.51731080062797,64.0,0.9658409660837483,439
56500,-85446.12444044743,15515.870024762582,-69930.25441568485,302.67297517071387,64.0,0.9658409660837483,439
57000,-85197.23430372868,15164.772303959719,-70032.46199976896,295.8240010840876,64.0,0.9658409660837483,439
57500,-85415.38420607243,15284.158459410537,-70131.22574666189,298.15290451050345,64.0,0.9658409660837483,439
58000,-85501.72624708805,15685.801594976248,-69815.9246521118,305.98788396086974,64.0,0.9658409660837483,439
58500,-85465.58635450993,15233.71119413001,-70231.87516037992,297.1688137797024,64.0,0.9658409660837483,439
59000,-85428.95793654118,15396.472938350402,-70032.48499819078,300.34385851058363,64.0,0.9658409660837483,439
59500,-85522.57903029118,15671.92980231531,-69850.64922797587,305.7172825218955,64.0,0.9658409660837483,438
60000,-85779.7169697443,15586.431143827504,-70193.2858259168,304.04943319753863,64.0,0.9658409660837483,438
60500,-85493.4786884943,15304.702785003814,-70188.77590349049,298.5536691560096,64.0,0.9658409660837483,438
61000,-85368.62273146305,15110.431065806115,-70258.19166565694,294.76394939506457,64.0,0.9658409660837483,438
61500,-85474.67375685368,15322.685180953704,-70151.98857589997,298.9044574311218,64.0,0.9658409660837483,436
62000,-85688.04582716618,15651.332960104104,-70036.71286706207,305.31549341814315,64.0,0.9658409660837483,436
62500,-85396.8536884943,15012.247831755318,-70384.60585673898,292.84865805048577,64.0,0.9658409660837483,436
63000,-85255.56731154118,15465.584784486564,-69789.98252705461,301.6920451128295,64.0,0.9658409660837483,436
63500,-84906.00359083805,15615.431446752278,-69290.57214408577,304.61515126253175,64.0,0.9658409660837483,436
64000,-85235.07097365055,15535.715062690666,-69699.35591095989,303.0600985909592,64.0,0.9658409660837483,436
64500,-85215.74870802555,15328.56284547504,-69887.18586255051,299.0191148886081,64.0,0.9658409660837483,436
65000,-85509.50383497868,15150.997842040262,-70358.50599293842,295.5552983066163,64.0,0.9658409660837483,435
65500,-85639.58049513493,15150.491102930857,-70489.08939220407,295.54541318682385,64.0,0.9658409660837483,435
66000,-85151.29558302555,15178.676287380513,-69972.61929564504,296.09523047837746,64.0,0.9658409660837483,436
66500,-84976.23820997868,15379.337792060804,-69596.90041791787,300.0095978020845,64.0,0.9658409660837483,436
67000,-85145.75652052555,15558.859737098683,-69586.89678342687,303.5115890617644,64.0,0.9658409660837483,436
67500,-84831.80144240055,15261.816673420835,-69569.98476897972,297.71707623755856,64.0,0.9658409660837483,436
68000,-85310.58073927555,15508.647359315772,-69801.93337995978,302.53208035553683,64.0,0.9658409660837483,437
68500,-85386.69890333805,15504.810093517415,-69881.88880982064,302.4572256001248,64.0,0.9658409660837483,437
69000,-85103.59416700993,15308.08581513632,-69795.5083518736,298.6196629928788,64.0,0.9658409660837483,437
69500,-85592.3790791193,15176.00975345564,-70416.36932566366,296.0432135592394,64.0,0.9658409660837483,437
70000,-85787.02629591618,15221.241888311459,-70565.78440760472,296.9255710943492,64.0,0.9658409660837483,437
70500,-85372.54387404118,14926.153510045959,-70446.39036399522,291.16918893560614,64.0,0.9658409660837483,437
71000,-85695.56926466618,15503.520177265862,-70192.04908740032,302.4320627965594,64.0,0.9658409660837483,437
71500,-85455.71281935368,15235.2830002103,-70220.42981914338,297.19947549715386,64.0,0.9658409660837483,438
72000,-85699.82878615055,15567.817891695071,-70132.01089445548,303.6863386117027,64.0,0.9658409660837483,438
72500,-85277.18999220524,15424.489368275274,-69852.70062392997,300.89038385434384,64.0,0.9658409660837483,438
73000,-85345.40715529118,15490.905973549234,-69854.50118174194,302.18599354216195,64.0,0.9658409660837483,439
73500,-85251.70549513493,15717.130878637312,-69534.57461649762,306.5990341883805,64.0,0.9658409660837483,439
74000,-85059.37151075993,15429.667901336856,-69629.70360942307,300.9914031337183,64.0,0.9658409660837483,439
74500,-85319.51042677555,15046.662176451879,-70272.84825032367,293.519989537617,64.0,0.9658409660837483,439
75000,-85253.38164259586,15312.156060054898,-69941.22558254097,298.6990625455441,64.0,0.9658409660837483,439
75500,-85142.08098341618,15955.639121898916,-69186.44186151726,311.25168979038784,64.0,0.9658409660837483,439
76000,-85203.73894240055,15690.139328417048,-69513.5996139835,306.0725014965882,64.0,0.9658409660837483,439
76500,-85202.43425490055,15514.940795122646,-69687.4934597779,302.6548483947556,64.0,0.9658409660837483,439
77000,-85069.55998732243,15484.961562148994,-69584.59842517343,302.0700340322358,64.0,0.9658409660837483,439
77500,-85012.66081740055,15180.101660527289,-69832.55915687326,296.12303568236376,64.0,0.9658409660837483,439
78000,-85071.21086622868,15204.877934616758,-69866.33293161192,296.60635428327595,64.0,0.9658409660837483,440
78500,-85306.04192091618,15502.065483214334,-69803.97643770184,302.4036856204271,64.0,0.9658409660837483,440
79000,-85471.17033888493,15231.01479732152,-70240.1555415634,297.1162143158654,64.0,0.9658409660837483,440
79500,-86032.54680372868,15086.085257438477,-70946.4615462902,294.28902802489273,64.0,0.9658409660837483,440
80000,-85488.31340529118,15387.814202007023,-70100.49920328415,300.17494980703776,64.0,0.9658409660837483,440
80500,-85932.3390400568,15187.621518155094,-70744.71752190171,296.2697279192435,64.0,0.9658409660837483,440
81000,-85742.6661884943,15419.443074548151,-70323.22311394615,300.7919442094167,64.0,0.9658409660837483,440
81500,-85667.8605244318,15311.351261117496,-70356.5092633143,298.6833630785848,64.0,0.9658409660837483,439
82000,-85446.54094435368,15328.403283725725,-70118.13766062795,299.0160022671882,64.0,0.9658409660837483,439
82500,-85357.39604689274,15453.090293028392,-69904.30575386435,301.4483111232527,64.0,0.9658409660837483,439
83000,-85098.12273146305,15485.396671833005,-69612.72605963005,302.07852185421257,64.0,0.9658409660837483,439
83500,-85479.82756544743,15552.512326025404,-69927.31523942202,303.3877681099831,64.0,0.9658409660837483,439
84000,-85226.41106154118,15111.545933101326,-70114.86512843985,294.78569746337297,64.0,0.9658409660837483,439
84500,-85250.26115919743,15139.17848992371,-70111.08266927372,295.32473447332836,64.0,0.9658409660837483,439
85000,-85455.82573439274,15112.922240602318,-70342.90349379042,294.81254552831615,64.0,0.9658409660837483,439
85500,-85729.5656025568,15619.342924428172,-70110.22267812863,304.6914536924688,64.0,0.9658409660837483,438
86000,-86175.5431416193,15791.063899483517,-70384.47924213579,308.04126896781383,64.0,0.9658409660837483,438
86500,-85538.65617872868,15108.007802473847,-70430.64837625483,294.7166780321807,64.0,0.9658409660837483,438
87000,-85744.7433369318,15307.57687751879,-70437.16645941301,298.6097349860942,64.0,0.9658409660837483,438
87500,-85711.13054396305,15193.536539625376,-70517.59400433768,296.38511411052707,64.0,0.9658409660837483,438
88000,-85724.9240009943,15314.176757220412,-70410.74724377389,298.7384809231168,64.0,0.9658409660837483,438
88500,-85854.89421583805,15304.626632481348,-70550.2675833567,298.5521836247113,64.0,0.9658409660837483,439
89000,-86086.2032978693,15494.559871826437,-70591.64342604287,302.257271289447,64.0,0.9658409660837483,438
89500,-85550.0558369318,15518.299566004425,-70031.75627092738,302.7203689987618,64.0,0.9658409660837483,437
90000,-85101.22099806461,15164.953347911476,-69936.26765015314,295.8275327656129,64.0,0.9658409660837483,437
90500,-85536.6036884943,14968.424924074207,-70568.1787644201,291.9937907547876,64.0,0.9658409660837483,437
91000,-85963.8888447443,15257.484546653926,-70706.40429809038,297.6325680729977,64.0,0.9658409660837483,437
91500,-85316.40813185368,15225.619726172183,-70090.7884056815,297.0109709596487,64.0,0.9658409660837483,437
92000,-85478.92278029118,15411.924335432705,-70066.99844485847,300.6452737917107,64.0,0.9658409660837483,437
92500,-85352.68449904118,15295.917892834637,-70056.76660620654,298.3822994909405,64.0,0.9658409660837483,437
93000,-85279.38249708805,15111.712105605984,-70167.67039148207,294.7889390428845,64.0,0.9658409660837483,437
93500,-85754.7120869318,15056.71249867219,-70697.99958825961,293.7160443462092,64.0,0.9658409660837483,437
94000,-85739.28947950993,15124.530293857286,-70614.75918565264,295.0389874880009,64.0,0.9658409660837483,438
94500,-85491.26945997868,15090.140524204471,-70401.1289357742,294.36813539400674,64.0,0.9658409660837483,438
95000,-85690.45793654118,15507.243916304782,-70183.2140202364,302.50470294963304,64.0,0.9658409660837483,438
95500,-85406.43401075993,15486.645493195392,-69919.78851756454,302.1028830068007,64.0,0.9658409660837483,437
96000,-85275.09734083805,15411.11348123313,-69863.98385960492,300.62945620284046,64.0,0.9658409660837483,437
96500,-85259.59172560368,15345.02219531138,-69914.5695302923,299.3401926223343,64.0,0.9658409660837483,438
97000,-85552.51982618961,15455.119355516043,-70097.40047067357,301.4878926858054,64.0,0.9658409660837483,438
97500,-85514.61003615055,15300.386079674121,-70214.22395647643,298.46946182229334,64.0,0.9658409660837483,438
98000,-85056.3663838068,15493.191196629778,-69563.17518717702,302.23057211027407,64.0,0.9658409660837483,438
98500,-85440.63225294743,15466.12058483623,-69974.5116681112,301.70249713941075,64.0,0.9658409660837483,439
99000,-85233.5255634943,15760.562592288712,-69472.96297120559,307.44627033863514,64.0,0.9658409660837483,439
99500,-85548.0675556818,15602.755869892717,-69945.31168578909,304.36788478285865,64.0,0.9658409660837483,439
100000,-85331.97624708805,15263.346887114923,-70068.62935997313,297.746926599201,64.0,0.9658409660837483,439
100500,-85459.44670607243,15177.466278215637,-70281.98042785679,296.07162644757983,64.0,0.9658409660837483,439
101000,-85533.3800556818,15520.538469740655,-70012.84158594115,302.76404400080065,64.0,0.9658409660837483,439
101500,-84995.70769240055,15249.643483689055,-69746.0642087115,297.4796099821984,64.0,0.9658409660837483,439
102000,-85124.2550556818,15633.209404237568,-69491.04565144423,304.96195149197064,64.0,0.9658409660837483,439
102500,-85444.76262404118,15439.688193849754,-70005.07443019142,301.18687214332715,64.0,0.9658409660837483,439
103000,-85337.34123732243,15389.391852808127,-69947.9493845143,300.20572553930333,64.0,0.9658409660837483,439
103500,-85074.10686232243,15486.267200144473,-69587.83966217795,302.0955035248235,64.0,0.9658409660837483,439
104000,-85136.59416700993,15433.30768202024,-69703.28648498969,301.0624054846436,64.0,0.9658409660837483,438
104500,-85495.55461622868,15515.443938741577,-69980.1106774871,302.6646633761802,64.0,0.9658409660837483,438
105000,-85870.06120802555,15399.429202504689,-70470.63200552086,300.40152728877916,64.0,0.9658409660837483,439
105500,-85994.43742872868,15471.707010399085,-70522.7304183296,301.8114733065854,64.0,0.9658409660837483,439
106000,-85548.20647169743,15220.618960628984,-70327.58751106844,296.91341944737934,64.0,0.9658409660837483,439
106500,-85361.03117872868,15198.506607059157,-70162.52457166952,296.4820667850842,64.0,0.9658409660837483,439
107000,-86104.31291700993,15788.178191125393,-70316.13472588453,307.9849765438096,64.0,0.9658409660837483,440
107500,-85369.89787794743,15325.20190481341,-70044.69597313402,298.9535519580213,64.0,0.9658409660837483,440
108000,-85670.5519306818,14994.455351937795,-70676.096578744,292.5015745293271,64.0,0.9658409660837483,440
108500,-85090.76311232243,15269.11792340409,-69821.64518891834,297.8595040260983,64.0,0.9658409660837483,440
109000,-84965.32097365055,15548.01651016355,-69417.304463487,303.300066810568,64.0,0.9658409660837483,440
109500,-85299.18742872868,15692.049292052863,-69607.13813667581,306.10975976023684,64.0,0.9658409660837483,439
110000,-85322.94890333805,15689.990096489899,-69632.95880684815,306.0695903822706,64.0,0.9658409660837483,439
110500,-85450.01042677555,15389.608478932641,-70060.40194784291,300.20995133350647,64.0,0.9658409660837483,439
111000,-85108.06218458805,15159.512800514232,-69948.54938407382,295.72140228987075,64.0,0.9658409660837483,439
111500,-85476.76653029118,15132.905338058248,-70343.86119223293,295.2023621193587,64.0,0.9658409660837483,439
112000,-85282.95549513493,15320.867895620468,-69962.08759951446,298.8690070723815,64.0,0.9658409660837483,439
112500,-85269.41801954899,15302.124234881892,-69967.2937846671,298.5033685646935,64.0,0.9658409660837483,439
113000,-85764.49504591618,15549.187671115622,-70215.30737480056,303.32291301701355,64.0,0.9658409660837483,439
113500,-85720.18303419743,15323.561591660487,-70396.62144253694,298.92155385147527,64.0,0.9658409660837483,439
114000,-86249.29460646305,15232.870211403148,-71016.4243950599,297.1524084641384,64.0,0.9658409660837483,439
114500,-85642.43645216618,14982.22133759677,-70660.21511456941,292.2629217491112,64.0,0.9658409660837483,439
115000,-85922.0128681818,15328.035281170625,-70593.97758701118,299.0088235251618,64.0,0.9658409660837483,439
115500,-85392.69975783024,15016.60195883736,-70376.09779899288,292.93359538213974,64.0,0.9658409660837483,439
116000,-85394.3644306818,15133.374845170649,-70260.98958551115,295.2115209428309,64.0,0.9658409660837483,439
116500,-85012.85027052555,15248.50498825172,-69764.34528227383,297.4574009922618,64.0,0.9658409660837483,439
117000,-85319.64848829899,15375.211980032269,-69944.43650826672,299.92911428426186,64.0,0.9658409660837483,439
117500,-85479.8976338068,15486.071547146596,-69993.8260866602,302.0916868600233,64.0,0.9658409660837483,439
118000,-85034.18681837711,15500.200536773948,-69533.98628160317,302.36730552142234,64.0,0.9658409660837483,439
118500,-85059.0011494318,15666.412278413773,-69392.58887101803,305.60965044118143,64.0,0.9658409660837483,439
119000,-85381.0812275568,15417.973626221297,-69963.1076013355,300.7632792169775,64.0,0.9658409660837483,439
119500,-84950.69475294743,15510.18956486386,-69440.50518808357,302.5621646460613,64.0,0.9658409660837483,439
120000,-84948.74602247868,15378.045613074326,-69570.70040940435,299.9843908586345,64.0,0.9658409660837483,439
120500,-85331.65276075993,15305.795431070495,-70025.85732968943,298.57498374779743,64.0,0.9658409660837483,439
121000,-85562.69499708805,15264.41441477937,-70298.28058230868,297.76775119838624,64.0,0.9658409660837483,440
121500,-85441.76408888493,15574.777674632147,-69866.98641425278,303.82210529476623,64.0,0.9658409660837483,440
122000,-85430.10869337711,15416.63252623519,-70013.47616714193,300.73711795614264,64.0,0.9658409660837483,440
122500,-85547.44926954899,15648.817332556471,-69898.63193699252,305.26642027734937,64.0,0.9658409660837483,440
123000,-85151.18449904118,15636.836470278795,-69514.34802876238,305.0327058143571,64.0,0.9658409660837483,439
123500,-85332.82317091618,15432.471664722078,-69900.3515061941,301.0460970312648,64.0,0.9658409660837483,439
124000,-85629.43242384586,15490.073275625706,-70139.35914822016,302.1697498408722,64.0,0.9658409660837483,439
124500,-85571.27800490055,15448.699645297136,-70122.57835960342,301.36266137176443,64.0,0.9658409660837483,439
125000,-85405.62212111149,15482.529834750341,-69923.09228636115,302.0225975581367,64.0,0.9658409660837483,440
125500,-85566.20183302555,15457.315865242854,-70108.8859677827,301.53074069451804,64.0,0.9658409660837483,440
126000,-85309.73991896305,15830.485648958944,-69479.25427000411,308.8102814808807,64.0,0.9658409660837483,440
126500,-85330.22893263493,15348.169424378371,-69982.05950825656,299.40158661337244,64.0,0.9658409660837483,440
127000,-85310.5665791193,15328.410313675064,-69982.15626544424,299.01613940262934,64.0,0.9658409660837483,440
127500,-85472.39885450993,15405.127535103471,-70067.27131940646,300.51268646183445,64.0,0.9658409660837483,440
128000,-85518.30022169743,15153.667307708412,-70364.63291398901,295.6073724161961,64.0,0.9658409660837483,439
128500,-85260.5519306818,15391.427752839867,-69869.12417784194,300.24544048398735,64.0,0.9658409660837483,439
129000,-85431.46037794743,15590.590598195326,-69840.8697797521,304.13057298709515,64.0,0.9658409660837483,439
129500,-85196.3517353693,15552.79542711447,-69643.55630825483,303.39329065230686,64.0,0.9658409660837483,439
130000,-84638.70769240055,15421.438928879797,-69217.26876352075,300.8308779699859,64.0,0.9658409660837483,439
130500,-84939.94426466618,15536.18527648761,-69403.75898817857,303.06927119994987,64.0,0.9658409660837483,439
131000,-85189.31047560368,15378.310993065592,-69810.99948253809,299.9895677099087,64.0,0.9658409660837483,439
131500,-85900.97527052555,15752.9181003361,-70148.05717018945,307.29714682063246,64.0,0.9658409660837483,439
132000,-85568.00847365055,15557.16516921902,-70010.84330443153,303.47853259113475,64.0,0.9658409660837483,439
