#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
133500,-86084.75962212984,15362.091483596247,-70722.6681385336,299.0910434826266,64.0,0.9680734347623782,476
134000,-86050.80161431734,15596.00251225615,-70454.7991020612,303.6451560342079,64.0,0.9680734347623782,476
134500,-85952.97739556734,15259.681610123782,-70693.29578544357,297.09718242845247,64.0,0.9680734347623782,476
135000,-86279.87583306734,15493.449787261663,-70786.42604580568,301.64851374345335,64.0,0.9680734347623782,477
135500,-85861.78623345797,15034.41643747373,-70827.36979598424,292.7113996969708,64.0,0.9680734347623782,477
136000,-86030.9876494736,15560.453445759369,-70470.53420371423,302.9530362532061,64.0,0.9680734347623782,477
136500,-85351.4310088486,15520.073853681097,-69831.3571551675,302.1668689306778,64.0,0.9680734347623782,477
137000,-85524.43027642672,15298.805120906327,-70225.62515552039,297.85889457403823,64.0,0.9680734347623782,478
137500,-86052.48642877047,15435.352360273784,-70617.13406849669,300.5173904143146,64.0,0.9680734347623782,478
138000,-86334.78769830172,15551.09282630356,-70783.69487199816,302.7707904018733,64.0,0.9680734347623782,478
138500,-85638.51352837984,15410.740260706982,-70227.77326767286,300.03820705900165,64.0,0.9680734347623782,478
139000,-85775.23691705172,15390.897687216522,-70384.3392298352,299.6518836201015,64.0,0.9680734347623782,478
139500,-85429.1858916611,15762.960766265169,-69666.22512539593,306.8957367551284,64.0,0.9680734347623782,479
140000,-85404.53965142672,15342.426167621976,-70062.11348380474,298.7081711451301,64.0,0.9680734347623782,479
140500,-86546.49204400484,15663.79715712578,-70882.69488687906,304.9650785915136,64.0,0.9680734347623782,478
141000,-86045.41001275484,15023.543391749263,-71021.86662100558,292.4997077802134,64.0,0.9680734347623782,478
141500,-86118.35813287203,15441.573283604346,-70676.78484926769,300.6385081965091,64.0,0.9680734347623782,479
142000,-86487.4896025986,15368.043785842543,-71119.44581675605,299.2069313675458,64.0,0.9680734347623782,479
142500,-86079.5765166611,15478.11942918785,-70601.45708747325,301.35004053112056,64.0,0.9680734347623782,479
143000,-86271.85239556734,15605.262888698373,-70666.58950686897,303.8254502119964,64.0,0.9680734347623782,479
143500,-86086.45224908297,15471.684816285502,-70614.76743279747,301.22476233645386,64.0,0.9680734347623782,479
144000,-85566.70908502047,15237.129906223621,-70329.57917879685,296.6581137860731,64.0,0.9680734347623782,480
144500,-85374.56821587984,15532.568403437268,-69841.99981244258,302.41013059387063,64.0,0.9680734347623782,480
145000,-86044.64853814547,15892.58814373496,-70152.06039441051,309.41950688322294,64.0,0.9680734347623782,480
145500,-85868.54087212984,15445.119623145554,-70423.42124898429,300.7075533779583,64.0,0.9680734347623782,480
146000,-86086.5296416611,15392.382265918422,-70694.14737574267,299.6807875094942,64.0,0.9680734347623782,480
146500,-86223.82798150484,15353.642435494112,-70870.18554601073,298.92654539875565,64.0,0.9680734347623782,480
147000,-86044.3577666611,15520.742554122582,-70523.61521253851,302.17988814183377,64.0,0.9680734347623782,481
147500,-86296.57285455172,15567.688243756187,-70728.88461079553,303.09389358923784,64.0,0.9680734347623782,481
148000,-86109.18564752047,15118.10466522188,-70991.08098229859,294.34076112807105,64.0,0.9680734347623782,481
148500,-86140.0618682236,15180.146046974696,-70959.9158212489,295.5486709772845,64.0,0.9680734347623782,481
149000,-86521.0530791611,15229.236832500552,-71291.81624666054,296.50444020206675,64.0,0.9680734347623782,481
149500,-86477.5081572861,15438.561459690565,-71038.94669759553,300.5798697254311,64.0,0.9680734347623782,481
150000,-85815.49399712984,14997.074103717227,-70818.41989341262,291.98436603874563,64.0,0.9680734347623782,481
150500,-86390.1927275986,15323.344796542078,-71066.84793105652,298.33666787726713,64.0,0.9680734347623782,481
151000,-85955.46470025484,15404.552508887602,-70550.91219136724,299.91773510696015,64.0,0.9680734347623782,482
151500,-86075.17270806734,15300.679045464844,-70774.4936626025,297.89537880225765,64.0,0.9680734347623782,482
152000,-85908.59360650484,15337.780272682721,-70570.81333382212,298.61771825551045,64.0,0.9680734347623782,482
152500,-86190.89267877047,15369.074326728936,-70821.81835204153,299.22699540305763,64.0,0.9680734347623782,482
153000,-86037.3411650986,15615.548435082193,-70421.7927300164,304.02570385610534,64.0,0.9680734347623782,482
153500,-86033.23398736422,15534.977370734792,-70498.25661662943,302.45703179501896,64.0,0.9680734347623782,482
154000,-86059.30649712984,15812.97774705384,-70246.328750076,307.86953846643235,64.0,0.9680734347623782,482
154500,-85850.88950494234,15253.143989155767,-70597.74551578658,296.96989872627523,64.0,0.9680734347623782,483
155000,-86238.17197564547,15474.645050167572,-70763.5269254779,301.2823963794282,64.0,0.9680734347623782,483
155500,-85962.1370635361,15709.79879423976,-70252.33826929634,305.86070388192536,64.0,0.9680734347623782,483
156000,-86160.83970025484,15499.612203748664,-70661.22749650618,301.7684924312147,64.0,0.9680734347623782,483
156500,-86093.8118682236,15497.782544914633,-70596.02932330896,301.7328700310701,64.0,0.9680734347623782,482
157000,-85787.63681939547,15380.369021989638,-70407.26779740583,299.44689659261564,64.0,0.9680734347623782,482
157500,-85955.33896783297,15340.268716244493,-70615.07025158848,298.66616681359466,64.0,0.9680734347623782,482
158000,-86155.77402642672,15799.465057794936,-70356.30896863178,307.60645421550095,64.0,0.9680734347623782,482
158500,-86282.7034697861,15531.945190755185,-70750.75827903091,302.39799700310306,64.0,0.9680734347623782,482
159000,-86218.03379205172,15280.04652723344,-70937.98726481828,297.4936755957578,64.0,0.9680734347623782,482
159500,-86225.19785455172,15227.5098022382,-70997.68805231352,296.470815920904,64.0,0.9680734347623782,482
160000,-86319.7005400986,15191.770654706284,-71127.92988539231,295.7749953719953,64.0,0.9680734347623782,482
160500,-86428.64634087984,15160.370550217456,-71268.27579066239,295.16365348361666,64.0,0.9680734347623782,482
161000,-86531.10654595797,15708.627521098126,-70822.47902485984,305.8378998707327,64.0,0.9680734347623782,483
161500,-86077.56846002047,15685.576066600392,-70391.99239342008,305.3891013730228,64.0,0.9680734347623782,482
162000,-85756.01377252047,15622.006232777145,-70134.00753974332,304.15143344528565,64.0,0.9680734347623782,482
162500,-85817.23203423922,15780.515825876035,-70036.71620836318,307.23752362073975,64.0,0.9680734347623782,482
163000,-85971.85654595797,15295.423736057244,-70676.43280990073,297.793060965118,64.0,0.9680734347623782,482
163500,-86072.9271025986,15430.626333782915,-70642.30076881568,300.42537740969277,64.0,0.9680734347623782,481
164000,-86268.3001494736,15568.81094001513,-70699.48920945846,303.11575183659687,64.0,0.9680734347623782,481
164500,-85982.56894830172,15436.261734183412,-70546.30721411831,300.53509539881077,64.0,0.9680734347623782,481
165000,-86373.45224908297,15562.578729773057,-70810.87351930991,302.99441430475787,64.0,0.9680734347623782,480
165500,-86399.2210479111,15361.017366863322,-71038.20368104777,299.0701310505652,64.0,0.9680734347623782,480
166000,-85969.71689752047,15612.466601672466,-70357.250295848,303.9657023405995,64.0,0.9680734347623782,480
166500,-86277.37705377047,15664.32220059869,-70613.05485317178,304.97530088451015,64.0,0.9680734347623782,480
167000,-85928.06650689547,15403.725364235695,-70524.34114265977,299.90163107859166,64.0,0.9680734347623782,479
167500,-85862.2239775986,15480.730884987861,-70381.49309261073,301.40088406639495,64.0,0.9680734347623782,479
168000,-86046.14145806734,15796.746170879807,-70249.39528718754,307.5535190584993,64.0,0.9680734347623782,479
168500,-85602.6517119736,15690.982937661,-69911.6687743126,305.4943700279596,64.0,0.9680734347623782,479
169000,-85635.60019830172,15529.778106450103,-70105.82209185162,302.3558051240341,64.0,0.9680734347623782,479
169500,-85876.6683135361,15591.176216965076,-70285.49209657102,303.5511908539911,64.0,0.9680734347623782,478
170000,-85561.46445611422,15293.629161435645,-70267.83529467857,297.7581216343143,64.0,0.9680734347623782,478
170500,-85715.26474908297,15639.1625044276,-70076.10224465537,304.48545613976614,64.0,0.9680734347623782,478
171000,-85943.34678033297,15572.335964237223,-70371.01081609575,303.18438202110093,64.0,0.9680734347623782,478
171500,-85880.1292510361,15124.665959085338,-70755.46329195076,294.4685057278421,64.0,0.9680734347623782,478
172000,-85924.73691705172,15307.204054359347,-70617.53286269237,298.02241695465204,64.0,0.9680734347623782,478
172500,-86158.59690240328,15596.10144477617,-70562.49545762711,303.6470821931999,64.0,0.9680734347623782,478
173000,-85511.73789361422,15537.891371353995,-69973.84652226022,302.5137657030834,64.0,0.9680734347623782,478
173500,-85674.14316705172,15396.041276816512,-70278.10189023521,299.75202633714946,64.0,0.9680734347623782,478
174000,-86162.87705377047,15934.209748449735,-70228.66730532073,310.2298554740288,64.0,0.9680734347623782,478
174500,-85990.9340606064,15449.525667864596,-70541.40839274181,300.79333652239904,64.0,0.9680734347623782,478
175000,-86129.41611627047,15624.84112831112,-70504.57498795935,304.2066272230552,64.0,0.9680734347623782,478
175500,-85834.13681939547,15370.076511946972,-70464.0603074485,299.2465073700932,64.0,0.9680734347623782,478
176000,-86325.4866729111,15588.683682507253,-70736.80299040384,303.5026626485249,64.0,0.9680734347623782,478
176500,-86142.48887017672,15265.48379959073,-70877.00507058599,297.21014770430736,64.0,0.9680734347623782,478
177000,-86210.58506158297,15211.53454663558,-70999.05051494739,296.15978692636946,64.0,0.9680734347623782,477
177500,-85790.10923150484,15272.678017968312,-70517.43121353653,297.3502149786034,64.0,0.9680734347623782,477
178000,-85881.41562798922,15180.5090729855,-70700.90655500372,295.55573888392325,64.0,0.9680734347623782,477
178500,-85611.63462212984,15661.073499014718,-69950.56112311513,304.9120505420844,64.0,0.9680734347623782,477
179000,-85792.28769830172,15431.144675495801,-70361.14302280592,300.43546922329466,64.0,0.9680734347623782,477
179500,-85865.86313775484,15596.730305056379,-70269.13283269847,303.6593257394392,64.0,0.9680734347623782,477
180000,-85670.91660455172,15484.337992854416,-70186.5786116973,301.4711123720208,64.0,0.9680734347623782,478
180500,-85567.6312041611,15406.412201476516,-70161.21900268458,299.95394224695593,64.0,0.9680734347623782,478
181000,-86311.6692900986,15574.292126983637,-70737.37716311496,303.22246737931346,64.0,0.9680734347623782,478
181500,-85936.9905791611,15049.818236026098,-70887.172343135,293.0112638141358,64.0,0.9680734347623782,478
182000,-86125.7220244736,15715.12595659995,-70410.59606787364,305.9644206545284,64.0,0.9680734347623782,478
182500,-85890.55088189547,15416.23545720987,-70474.3154246856,300.1451953592566,64.0,0.9680734347623782,478
183000,-85984.09971002047,15430.836423825473,-70553.263286195,300.429467741411,64.0,0.9680734347623782,478
183500,-85326.20493462984,15388.567222676938,-69937.6377119529,299.60651082228367,64.0,0.9680734347623782,478
184000,-85537.72178033297,15766.071363592695,-69771.65041674027,306.95629828749117,64.0,0.9680734347623782,478
184500,-85589.32602837984,15431.63787698117,-70157.68815139867,300.4450715711953,64.0,0.9680734347623782,478
185000,-86105.20469048922,15297.473248569993,-70807.73144191923,297.83296378933454,64.0,0.9680734347623782,479
185500,-86064.99033502047,15171.207188445143,-70893.78314657533,295.37463656745155,64.0,0.9680734347623782,479
186000,-85791.17759087984,15332.405670469394,-70458.77192041045,298.5130778563822,64.0,0.9680734347623782,479
186500,-86117.82798150484,15537.033582257107,-70580.79439924774,302.49706504508043,64.0,0.9680734347623782,479
187000,-86020.16782525484,15262.966496340232,-70757.20132891461,297.16113726476163,64.0,0.9680734347623782,479
187500,-86071.20469048922,15217.20460885705,-70854.00008163217,296.27017976111085,64.0,0.9680734347623782,479
188000,-86454.69199517672,15320.499850743217,-71134.1921444335,298.28127842664827,64.0,0.9680734347623782,479
188500,-86340.3450713486,15410.818346417975,-70929.52672493062,300.0397273426692,64.0,0.9680734347623782,478
189000,-86352.16758111422,15219.111585197039,-71133.05599591718,296.307307488415,64.0,0.9680734347623782,478
189500,-85879.79746392672,15200.875683423132,-70678.92178050359,295.9522650193457,64.0,0.9680734347623782,478
190000,-86199.94053033297,15471.485285379807,-70728.45524495316,301.22087758502823,64.0,0.9680734347623782,478
190500,-85796.7132354111,15143.185351910535,-70653.52788350056,294.82906760385146,64.0,0.9680734347623782,479
191000,-85428.74277642672,15707.572878481355,-69721.16989794536,305.81736658845875,64.0,0.9680734347623782,479
191500,-85779.00278619234,15512.125887711532,-70266.87689848081,302.01212662635425,64.0,0.9680734347623782,479
192000,-86132.4212432236,15331.80247566523,-70800.61876755836,298.50133400212945,64.0,0.9680734347623782,479
192500,-86156.9183135361,15497.343230123632,-70659.57508341246,301.72431682596783,64.0,0.9680734347623782,479
193000,-86066.65439752047,15446.298332984094,-70620.35606453638,300.73050217734203,64.0,0.9680734347623782,479
193500,-86150.71103814547,15296.125773894368,-70854.5852642511,297.8067292361014,64.0,0.9680734347623782,480
194000,-86434.48252252047,15193.642668238841,-71240.83985428163,295.8114423936436,64.0,0.9680734347623782,480
194500,-86289.21787408297,15344.941188763361,-70944.27668531961,298.7571371533303,64.0,0.9680734347623782,480
195000,-86173.21103814547,15208.962284547742,-70964.24875359773,296.1097064700212,64.0,0.9680734347623782,480
195500,-86442.71396783297,15402.16320998664,-71040.55075784633,299.8712168381265,64.0,0.9680734347623782,480
196000,-85630.56260064547,15340.512703840155,-70290.04989680531,298.6709171110826,64.0,0.9680734347623782,480
196500,-85900.9114775986,15395.524279558333,-70505.38719804026,299.7419606993038,64.0,0.9680734347623782,481
197000,-86048.65122369234,15361.28114993358,-70687.37007375876,299.07526675450373,64.0,0.9680734347623782,480
197500,-86028.38242486422,15569.127225034637,-70459.25519982958,303.12190972314664,64.0,0.9680734347623782,481
198000,-85936.06235650484,15911.869430855848,-70024.192925649,309.7949024008731,64.0,0.9680734347623782,481
198500,-85838.30771783297,15522.69985165319,-70315.60786617978,302.21799559363876,64.0,0.9680734347623782,481
199000,-85837.1810088486,15336.009991220199,-70501.1710176284,298.58325189847505,64.0,0.9680734347623782,481
199500,-85728.12778619234,15639.01727136015,-70089.1105148322,304.48262853587255,64.0,0.9680734347623782,481
200000,-85703.15635064547,15602.99761351198,-70100.15873713349,303.78134661321246,64.0,0.9680734347623782,480
200500,-85957.02720025484,15346.277867289726,-70610.74933296512,298.7831615117764,64.0,0.9680734347623782,480
201000,-85987.38974908297,15515.355936840642,-70472.03381224233,302.07501381626304,64.0,0.9680734347623782,480
201500,-86188.20273736422,15255.994293917669,-70932.20844344655,297.02539251280757,64.0,0.9680734347623782,480
202000,-86108.6009307236,15400.362048720941,-70708.23888200265,299.8361492691686,64.0,0.9680734347623782,479
202500,-86019.1517119736,15702.058590598637,-70317.09312137496,305.7100065900714,64.0,0.9680734347623782,479
203000,-85615.38364556734,15582.300800777972,-70033.08284478937,303.37839162990247,64.0,0.9680734347623782,479
203500,-85625.35361627047,15376.997882671189,-70248.35573359928,299.3812624582559,64.0,0.9680734347623782,479
204000,-85644.75840142672,15523.736183373723,-70121.022218053,302.2381723733448,64.0,0.9680734347623782,480
204500,-86391.2757354111,15558.866481109522,-70832.40925430157,302.9221389685753,64.0,0.9680734347623782,480
205000,-86270.85019830172,15478.498254406033,-70792.35194389569,301.3574160391967,64.0,0.9680734347623782,480
205500,-86363.55088189547,15328.635788468586,-71034.91509342688,298.4396804324291,64.0,0.9680734347623782,480
206000,-86071.06626275484,15476.150646366645,-70594.9156163882,301.31170946734494,64.0,0.9680734347623782,480
206500,-85978.07285455172,15770.43060396437,-70207.64225058735,307.04117017833676,64.0,0.9680734347623782,480
207000,-85921.19126275484,15455.469840838108,-70465.72142191674,300.90906613507497,64.0,0.9680734347623782,480
207500,-85920.82334283297,15188.284081889666,-70732.5392609433,295.7071138141349,64.0,0.9680734347623782,480
208000,-86041.8480010361,15413.845801313175,-70628.00219972292,300.0986701399224,64.0,0.9680734347623782,480
208500,-85601.1341338486,15260.947191892956,-70340.18694195565,297.1218225741227,64.0,0.9680734347623782,480
209000,-85865.33286431734,15508.947032550117,-70356.38583176723,301.9502361534116,64.0,0.9680734347623782,481
209500,-86087.16562798922,15349.67608546419,-70737.48954252503,298.84932285581397,64.0,0.9680734347623782,481
210000,-86279.37314752047,15490.393696700921,-70788.97945081955,301.5890134263406,64.0,0.9680734347623782,481
210500,-86692.93076470797,15670.623031774536,-71022.30773293343,305.0979744262739,64.0,0.9680734347623782,481
211000,-86532.92539361422,15421.431790781207,-71111.49360283301,300.2463649709462,64.0,0.9680734347623782,481
211500,-86401.81943658297,15381.8580659437,-71019.96137063927,299.4758874178875,64.0,0.9680734347623782,481
212000,-86109.7366729111,15216.303090610774,-70893.43358230032,296.2526277218404,64.0,0.9680734347623782,481
212500,-86107.32773736422,15235.992918618955,-70871.33481874526,296.6359772944717,64.0,0.9680734347623782,481
213000,-86332.63828423922,15230.93761435966,-71101.70066987956,296.53755344198726,64.0,0.9680734347623782,481
213500,-86290.04868462984,15141.979658027587,-71148.06902660226,294.8055934407171,64.0,0.9680734347623782,481
214000,-86619.84287408297,15437.415034956299,-71182.42783912667,300.5575494983701,64.0,0.9680734347623782,481
214500,-86316.63144830172,15600.027191200294,-70716.60425710143,303.7235142074014,64.0,0.9680734347623782,481
215000,-86318.23398736422,15351.516512668226,-70966.717474696,298.8851549098996,64.0,0.9680734347623782,481
215500,-85874.51157525484,15161.886409716215,-70712.62516553863,295.1931663920472,64.0,0.9680734347623782,480
216000,-86230.62754205172,15414.49656304298,-70816.13097900874,300.1113400947286,64.0,0.9680734347623782,480
216500,-86308.3392119736,15151.068924954918,-71157.27028701868,294.9825562151342,64.0,0.9680734347623782,480
217000,-85540.02036431734,14831.21768055961,-70708.80268375773,288.7552373277574,64.0,0.9680734347623782,480
217500,-85892.47715142672,15124.138645931147,-70768.33850549557,294.45823924546255,64.0,0.9680734347623782,479
218000,-86216.63364556734,15214.983581567067,-71001.65006400028,296.2269376432994,64.0,0.9680734347623782,479
218500,-86363.9974150986,15815.369071203328,-70548.62834389527,307.9160961656844,64.0,0.9680734347623782,479
219000,-85938.02939752047,15373.207505001687,-70564.82189251878,299.3074659954777,64.0,0.9680734347623782,479
219500,-86000.29209283297,15089.746551319025,-70910.54554151394,293.7886450384448,64.0,0.9680734347623782,479
220000,-86070.4241729111,15355.223638206022,-70715.20053470507,298.95733050178455,64.0,0.9680734347623782,478
220500,-86521.57383111422,15495.342370190658,-71026.23146092356,301.6853612393634,64.0,0.9680734347623782,478
221000,-86138.20664361422,15350.883675643243,-70787.32296797098,298.8728339387376,64.0,0.9680734347623782,478
221500,-86251.72934869234,15311.619977971539,-70940.1093707208,298.1083924354335,64.0,0.9680734347623782,478
222000,-85839.56992486422,15059.115781814151,-70780.45414305007,293.19228165760757,64.0,0.9680734347623782,478
222500,-86164.93149712984,15144.207151171518,-71020.72434595833,294.8489614449683,64.0,0.9680734347623782,478
223000,-85930.3685088486,15422.27750954032,-70508.09099930828,300.2628306264479,64.0,0.9680734347623782,478
223500,-85571.23008111422,15430.336155262543,-70140.89392585168,300.4197278015943,64.0,0.9680734347623782,478
224000,-86132.30161431734,15597.150436544907,-70535.15117777244,303.6675054567283,64.0,0.9680734347623782,478
224500,-86261.23642877047,15210.175083020236,-71051.06134575023,296.13331895540836,64.0,0.9680734347623782,478
225000,-86251.96311334078,15272.81249103928,-70979.1506223015,297.35283309158353,64.0,0.9680734347623782,479
225500,-86287.42295220797,15326.163440946111,-70961.25951126186,298.3915452549282,64.0,0.9680734347623782,479
226000,-86349.0931182236,15291.469773673452,-71057.62334455014,297.71607960248764,64.0,0.9680734347623782,479
226500,-85892.58847955172,15293.765595001401,-70598.82288455032,297.76077791699504,64.0,0.9680734347623782,479
227000,-85903.53208306734,15624.042239042581,-70279.48984402476,304.19107331067227,64.0,0.9680734347623782,479
227500,-85989.70102837984,15512.517182445736,-70477.18384593411,302.0197449087013,64.0,0.9680734347623782,479
228000,-85819.13852837984,15331.19177748292,-70487.94675089692,298.4894440614404,64.0,0.9680734347623782,479
228500,-86270.1517119736,15387.931367324316,-70882.22034464928,299.5941310860269,64.0,0.9680734347623782,480
229000,-86858.0823760361,15713.67598861223,-71144.40638742386,305.9361906157393,64.0,0.9680734347623782,480
229500,-86402.83481744234,15441.49443026539,-70961.34038717696,300.6369729675687,64.0,0.9680734347623782,480
230000,-85731.78208306734,15500.277735418407,-70231.50434764894,301.78144994821605,64.0,0.9680734347623782,480
230500,-86197.92295220797,15638.426279328763,-70559.4966728792,304.4711222625539,64.0,0.9680734347623782,480
231000,-85695.59873345797,15392.852039921447,-70302.74669353652,299.68993373785224,64.0,0.9680734347623782,480
231500,-86107.04013970797,15379.317589883576,-70727.7225498244,299.4264258171298,64.0,0.9680734347623782,480
232000,-86530.7190947861,15508.34680849826,-71022.37228628783,301.93855013798947,64.0,0.9680734347623782,480
232500,-86528.20200494234,15439.346119181719,-71088.85588576063,300.59514659227165,64.0,0.9680734347623782,480
233000,-85534.2952666611,15111.054326447658,-70423.24094021344,294.20349510650493,64.0,0.9680734347623782,480
233500,-86278.67368462984,15423.317128262483,-70855.35655636736,300.2830714021762,64.0,0.9680734347623782,481
234000,-85896.63388970797,15329.082198265474,-70567.5516914425,298.44837177319573,64.0,0.9680734347623782,481
234500,-86080.58017877047,15574.42315110052,-70506.15702766995,303.2250183431508,64.0,0.9680734347623782,481
235000,-86040.5872588486,15654.723281485029,-70385.86397736357,304.7884154765515,64.0,0.9680734347623782,481
235500,-85866.97959283297,15706.92397047137,-70160.0556223616,305.8047327245062,64.0,0.9680734347623782,481
236000,-85545.42502740328,15456.791807699687,-70088.6332197036,300.93480406590953,64.0,0.9680734347623782,481
236500,-86137.12485650484,15619.047830898024,-70518.07702560682,304.09383507035005,64.0,0.9680734347623782,481
237000,-85660.95957330172,15246.313787534193,-70414.64578576753,296.8369186478546,64.0,0.9680734347623782,481
237500,-85981.37558892672,15293.165218810318,-70688.2103701164,297.74908893951016,64.0,0.9680734347623782,482
238000,-86229.59385064547,15826.865532230586,-70402.72831841488,308.13992561811745,64.0,0.9680734347623782,482
238500,-86386.06601861422,15607.489873075858,-70778.57614553836,303.8688083108589,64.0,0.9680734347623782,482
239000,-86077.01279595797,15501.642128063482,-70575.37066789449,301.80801388453756,64.0,0.9680734347623782,482
239500,-85802.6448760361,15038.883603204682,-70763.76127283141,292.7983728321918,64.0,0.9680734347623782,482
240000,-86226.47251275484,15376.97650635161,-70849.49600640323,299.38084627366703,64.0,0.9680734347623782,482
240500,-85717.38462212984,15212.028578544385,-70505.35604358546,296.16940544213446,64.0,0.9680734347623782,482
241000,-86053.31992486422,15191.576242489158,-70861.74368237506,295.77121027847807,64.0,0.9680734347623782,482
241500,-85731.94883111422,15427.093000686029,-70304.85583042819,300.35658545619816,64.0,0.9680734347623782,482
242000,-85723.4007354111,15543.25757942209,-70180.143155989,302.61824267305485,64.0,0.9680734347623782,482
242500,-85756.86045220797,15268.644539301284,-70488.21591290669,297.2716854798906,64.0,0.9680734347623782,482
243000,-86067.48227837984,15985.39483346371,-70082.08744491613,311.22639949955584,64.0,0.9680734347623782,482
243500,-86150.9612822861,15386.02587581519,-70764.9354064709,299.5570322675216,64.0,0.9680734347623782,482
244000,-86064.46201470797,15439.749965343624,-70624.71204936435,300.60300924366254,64.0,0.9680734347623782,482
244500,-85706.50840142672,15495.08286268753,-70211.42553873919,301.680308778246,64.0,0.9680734347623782,482
245000,-86084.8011260361,15793.578306034906,-70291.22282000119,307.4918425606679,64.0,0.9680734347623782,483
245500,-85874.46860650484,15561.067881669383,-70313.40072483546,302.9649989652936,64.0,0.9680734347623782,483
246000,-85743.8001494736,15634.084198931116,-70109.71595054248,304.3865844664859,64.0,0.9680734347623782,483
246500,-85762.62851861422,15818.676440536394,-69943.95207807783,307.9804887352811,64.0,0.9680734347623782,483
247000,-85924.60825494234,15515.827837793739,-70408.7804171486,302.08420145510985,64.0,0.9680734347623782,483
247500,-86133.27036431734,15422.251203801483,-70711.01916051586,300.2623184689148,64.0,0.9680734347623782,483
248000,-86131.51059869234,15297.334099329775,-70834.17649936257,297.8302546340414,64.0,0.9680734347623782,483
248500,-85969.24106744234,15193.220087372698,-70776.02098006965,295.80321498838794,64.0,0.9680734347623782,483
249000,-86381.48691705172,15339.637546809157,-71041.84937024256,298.65387830943945,64.0,0.9680734347623782,483
249500,-85844.25400689547,15253.72636759351,-70590.52763930196,296.9812372979035,64.0,0.9680734347623782,483
250000,-86226.76865533297,15078.244309556205,-71148.52434577676,293.564703038431,64.0,0.9680734347623782,483
250500,-86157.2640166611,15447.315851375926,-70709.94816528517,300.7503126724104,64.0,0.9680734347623782,483
251000,-85982.69590142672,15204.652752446535,-70778.04314898018,296.0258023704754,64.0,0.9680734347623782,483
251500,-86437.26548150484,15319.920173323713,-71117.34530818113,298.26999244228426,64.0,0.9680734347623782,483
252000,-86031.43149712984,15174.421507819789,-70857.00998931006,295.43721750813114,64.0,0.9680734347623782,484
252500,-86373.32724908297,15443.434030952863,-70929.8932181301,300.6747358720649,64.0,0.9680734347623782,484
253000,-86219.08994439547,15262.131794005792,-70956.95815038968,297.1448860926819,64.0,0.9680734347623782,484
253500,-85884.29355767672,15446.104948212625,-70438.1886094641,300.726737087598,64.0,0.9680734347623782,484
254000,-86139.4886260361,15423.849723906489,-70715.6389021296,300.29344073157966,64.0,0.9680734347623782,484
254500,-86311.68369439547,15429.176162745105,-70882.50753165036,300.39714341763573,64.0,0.9680734347623782,484
255000,-86857.99619439547,15075.580132269766,-71782.4160621257,293.5128330462835,64.0,0.9680734347623782,484
255500,-86678.79892877047,15326.69736213237,-71352.1015666381,298.40194039187327,64.0,0.9680734347623782,484
256000,-86512.41221002047,15483.172887064473,-71029.239322956,301.4484284356015,64.0,0.9680734347623782,484
256500,-85919.88926080172,15076.502347849775,-70843.38691295194,293.5307880506809,64.0,0.9680734347623782,484
257000,-86269.38974908297,15208.378094329499,-71061.01165475347,296.09833262407363,64.0,0.9680734347623782,484
257500,-86276.8499541611,15507.76166121941,-70769.08829294168,301.92715765862505,64.0,0.9680734347623782,484
258000,-86093.07407525484,15195.074610811891,-70897.99946444295,295.8393214880259,64.0,0.9680734347623782,484
258500,-86116.4681182236,15485.465551665053,-70631.00256655854,301.4930652904513,64.0,0.9680734347623782,484
259000,-85918.44297173922,15360.58842131542,-70557.8545504238,299.0617797286338,64.0,0.9680734347623782,484
259500,-85551.71592095797,15185.011442073155,-70366.70447888481,295.6433974081554,64.0,0.9680734347623782,484
260000,-85803.96250298922,15426.119355478324,-70377.8431475109,300.33762914667057,64.0,0.9680734347623782,484
260500,-85997.1683135361,15968.937893631868,-70028.23041990423,310.90599239144217,64.0,0.9680734347623782,484
261000,-85924.9700713486,15460.734638805036,-70464.23543254356,301.0115687089813,64.0,0.9680734347623782,484
261500,-86341.41489556734,15483.034901200328,-70858.37999436702,301.44574193056815,64.0,0.9680734347623782,484
262000,-86056.1751494736,15222.827556864358,-70833.34759260924,296.3796553093297,64.0,0.9680734347623782,484
262500,-86240.41806939547,15430.810703331663,-70809.6073660638,300.42896697826035,64.0,0.9680734347623782,484
263000,-86045.9515166611,15268.142219164372,-70777.80929749671,297.26190559711415,64.0,0.9680734347623782,484
263500,-86302.4983916611,15590.168833188247,-70712.32955847285,303.53157767402007,64.0,0.9680734347623782,484
264000,-85930.12998345797,15660.22690508212,-70269.90307837585,304.8955678474606,64.0,0.9680734347623782,484
264500,-85840.55283502047,15413.032367961481,-70427.52046705899,300.08283306264536,64.0,0.9680734347623782,484
265000,-86373.79746392672,15389.359472359298,-70984.43799156742,299.6219354657607,64.0,0.9680734347623782,484
265500,-86390.41953423922,15645.576415598392,-70744.84311864083,304.6103312836829,64.0,0.9680734347623782,483
266000,-86448.9310088486,15438.189257094258,-71010.74175175434,300.57262315597563,64.0,0.9680734347623782,483
266500,-85747.63584283297,14862.023394050542,-70885.61244878243,289.35500676690367,64.0,0.9680734347623782,483
