phi,psi
84.91239166259766,-155.18936157226562
101.66808319091797,-151.20724487304688
127.84214782714844,-153.90663146972656
69.59912109375,-140.4811553955078
96.19246673583984,-34.741878509521484
83.7841796875,-166.55999755859375
69.10336303710938,-166.68528747558594
79.21987915039062,-155.59230041503906
41.598941802978516,-141.3037872314453
91.15633392333984,-166.29940795898438
67.39781951904297,166.48072814941406
79.2516860961914,-175.79092407226562
78.15674591064453,-142.55592346191406
83.98792266845703,-54.64193344116211
82.20927429199219,-57.97416305541992
73.2400894165039,-143.9801788330078
107.0783920288086,-143.71844482421875
79.55569458007812,-148.74925231933594
98.42144012451172,-155.60260009765625
73.88826751708984,-152.4644775390625
116.21429443359375,-156.03285217285156
69.03707122802734,-131.6249542236328
129.64752197265625,-119.03598022460938
84.8000717163086,-151.89418029785156
98.8182601928711,-172.6593475341797
73.20613098144531,-162.5458526611328
88.9173355102539,-155.42050170898438
120.60008239746094,175.71432495117188
133.56832885742188,-169.8732452392578
107.72476959228516,-159.19171142578125
90.28593444824219,-163.24020385742188
64.65116882324219,-165.1083526611328
79.18680572509766,-150.79776000976562
85.12881469726562,-127.60594177246094
116.2228775024414,-153.80125427246094
114.05363464355469,-168.01881408691406
67.48311614990234,-157.87181091308594
113.2647705078125,-138.56976318359375
89.66548919677734,-148.67127990722656
83.00189208984375,-155.9987030029297
93.08189392089844,-129.2653045654297
50.56781005859375,-113.38184356689453
62.71983337402344,-146.55209350585938
99.3634262084961,164.008544921875
72.51238250732422,-165.95643615722656
80.1990737915039,-58.15414047241211
108.9400634765625,-154.35597229003906
68.22952270507812,-148.4078369140625
53.73152542114258,-142.2281036376953
100.59403228759766,-160.55233764648438
98.72142791748047,-175.84718322753906
94.78794860839844,-152.2108612060547
99.28840637207031,-144.45489501953125
140.35560607910156,-143.83554077148438
67.08831787109375,-145.14715576171875
98.53611755371094,-151.53675842285156
91.00724792480469,-151.31887817382812
88.68572235107422,-167.93455505371094
110.3086929321289,-158.1897430419922
90.74527740478516,-158.1612091064453
102.06209564208984,-61.183650970458984
92.72112274169922,-148.7099609375
89.83772277832031,-117.91332244873047
100.8882064819336,-173.1787567138672
110.6720962524414,-170.11083984375
81.91743469238281,-147.36447143554688
54.3122673034668,-132.6797332763672
90.53532409667969,-76.30839538574219
79.33167266845703,-164.43478393554688
79.86117553710938,-157.7324676513672
121.88426971435547,-160.92999267578125
66.64993286132812,-156.33816528320312
71.64309692382812,-161.2288055419922
69.76354217529297,-152.78224182128906
85.1634521484375,-141.99288940429688
51.923866271972656,-146.32025146484375
89.86873626708984,-117.5030746459961
78.58524322509766,-142.8478546142578
94.20250701904297,-167.16046142578125
89.5484848022461,165.10830688476562
74.67059326171875,-168.57518005371094
71.66619873046875,-137.28472900390625
120.12911224365234,-165.131103515625
76.51606750488281,-178.68862915039062
125.46957397460938,-146.2964630126953
78.47236633300781,-144.65335083007812
72.89791107177734,-161.6515655517578
101.66056060791016,-159.6971435546875
82.38567352294922,-147.0944061279297
135.49029541015625,-167.42462158203125
74.44337463378906,-150.6223602294922
73.36851501464844,-163.87179565429688
81.18672180175781,-150.76255798339844
104.72123718261719,-170.2025604248047
114.28792572021484,-158.52163696289062
66.6339111328125,-169.3124237060547
94.12672424316406,-68.365234375
109.3066635131836,33.608421325683594
86.67242431640625,29.381092071533203
80.42166137695312,31.480056762695312
86.00456237792969,33.4607048034668
71.07500457763672,37.473628997802734
87.17327880859375,-175.2822723388672
98.74518585205078,-80.60318756103516
139.9925537109375,-120.3635025024414
61.34490203857422,-169.33975219726562
78.47589874267578,-162.85552978515625
83.82073211669922,-156.14015197753906
91.09152221679688,-52.360618591308594
88.34671783447266,-120.74259185791016
75.76322174072266,-143.87303161621094
110.3714828491211,-160.6132354736328
101.27259826660156,-135.82070922851562
88.498291015625,-154.38232421875
70.01815795898438,-66.50688934326172
94.58364868164062,-112.16473388671875
110.7701644897461,34.908302307128906
113.91786193847656,42.02191162109375
72.5212173461914,-43.665767669677734
68.78421020507812,29.917388916015625
106.23680114746094,-92.6466293334961
87.60108184814453,-163.63987731933594
86.55438232421875,-158.05557250976562
89.09013366699219,-139.14486694335938
77.02745819091797,-152.39300537109375
121.30519104003906,-145.13645935058594
103.33015441894531,-167.78094482421875
96.17190551757812,-164.61419677734375
84.91039276123047,-167.52978515625
77.74520111083984,-119.4693832397461
80.57707214355469,-41.960594177246094
71.64878845214844,-14.432103157043457
66.44493103027344,-14.830106735229492
59.156681060791016,-163.54896545410156
74.7040786743164,-136.6560516357422
84.38838958740234,-147.52734375
98.73168182373047,-153.00270080566406
90.12850189208984,173.9521026611328
94.7564468383789,-128.36395263671875
73.32662200927734,-162.0715789794922
61.94088363647461,-80.29059600830078
68.51622009277344,-139.39112854003906
127.64908599853516,-144.48207092285156
82.971923828125,-172.044921875
108.56938171386719,-150.21717834472656
90.09268188476562,-167.40054321289062
87.6599349975586,-168.4231414794922
74.00411224365234,-156.07943725585938
91.02151489257812,-161.8128204345703
68.10559844970703,-166.9215545654297
116.40089416503906,-146.0662078857422
77.11868286132812,-153.48065185546875
89.91432189941406,-168.84576416015625
64.32794189453125,-174.7271270751953
64.51700592041016,-143.66677856445312
78.05225372314453,-134.77764892578125
74.90499877929688,-164.74632263183594
93.85094451904297,-162.33103942871094
87.81989288330078,172.93699645996094
73.96078491210938,-166.8456573486328
102.81855773925781,-146.44448852539062
73.87638092041016,-69.55183410644531
97.70967864990234,167.27781677246094
98.06791687011719,-146.50350952148438
100.25897216796875,-167.6846466064453
109.1970443725586,-99.82984161376953
70.75211334228516,-140.36241149902344
113.62667846679688,-161.00250244140625
82.15686798095703,-74.7088851928711
42.55527114868164,-151.6128387451172
92.47164154052734,-158.64968872070312
79.24324798583984,-143.26837158203125
98.17179107666016,-154.5089569091797
75.37054443359375,-166.64451599121094
113.00421142578125,-127.0196304321289
84.94219207763672,-138.4346466064453
114.15357971191406,-150.49928283691406
133.2764892578125,-177.8809051513672
134.8561553955078,-148.35789489746094
90.8736343383789,-170.7091064453125
60.071319580078125,-100.81961059570312
132.36253356933594,-138.71559143066406
136.13720703125,-144.95355224609375
135.2942352294922,-163.97445678710938
126.635009765625,-163.21011352539062
93.89059448242188,13.078034400939941
86.25453186035156,-124.90701293945312
58.13859558105469,-142.35232543945312
79.20874786376953,-146.227783203125
82.74722290039062,13.497702598571777
86.34065246582031,-18.43027687072754
100.77313995361328,-54.52932357788086
90.57367706298828,-175.0312042236328
110.46240997314453,-167.23614501953125
115.605712890625,-77.70856475830078
88.41754913330078,21.73370933532715
97.44552612304688,-6.437427520751953
125.25621032714844,19.938127517700195
99.05175018310547,37.06435775756836
82.45233154296875,-153.01806640625
77.87004089355469,-127.25949096679688
118.38056945800781,-131.70779418945312
85.40641784667969,-155.89739990234375
97.74039459228516,-155.92584228515625
47.18216323852539,-167.95419311523438
88.74295043945312,-140.41592407226562
122.84282684326172,-133.6985626220703
109.0605697631836,-169.7530517578125
124.19950866699219,-59.92198944091797
76.13912963867188,-159.57363891601562
68.86357879638672,-165.80844116210938
127.80071258544922,-11.701953887939453
