#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
3000000,-86133.96733022021,15026.763774640363,-71107.20355557985,292.231266528696,64.0,0.9693454206348489,616
3050000,-85920.51298451709,15528.86076168518,-70391.65222283191,301.9957401468926,64.0,0.9693454206348489,616
3100000,-86009.7377159624,15579.416167286225,-70430.32154867618,302.9789106039672,64.0,0.9693454206348489,616
3150000,-85618.11698842334,15617.352271319367,-70000.76471710397,303.71666863989765,64.0,0.9693454206348489,616
3200000,-86424.72593617724,15264.260341881774,-71160.46559429547,296.8499538044155,64.0,0.9693454206348489,616
3250000,-86026.77519154834,15678.688133962452,-70348.08705758589,304.9094907999205,64.0,0.9693454206348489,616
3300000,-85612.9125206499,15798.874706163944,-69814.03781448596,307.2468053901357,64.0,0.9693454206348489,616
3350000,-85913.47032094287,15447.738557847275,-70465.7317630956,300.4181253838817,64.0,0.9693454206348489,616
3400000,-85966.93839955615,15109.278077384923,-70857.66032217123,293.8359539756677,64.0,0.9693454206348489,616
3450000,-85761.42851186084,15543.049651111593,-70218.37886074925,302.2716769480496,64.0,0.9693454206348489,616
3500000,-85906.54814076709,15427.329145538155,-70479.21899522893,300.0212156767986,64.0,0.9693454206348489,616
3550000,-85732.19035268115,15985.444749616086,-69746.74560306506,310.8751049303431,64.0,0.9693454206348489,616
3600000,-85776.08451772021,15451.121087791864,-70324.96342992835,300.48390674736106,64.0,0.9693454206348489,616
3650000,-86044.87174916553,15378.256604479393,-70666.61514468613,299.06688305798247,64.0,0.9693454206348489,616
3700000,-86184.33036732959,15591.995624936186,-70592.3347423934,303.22354816508306,64.0,0.9693454206348489,616
3750000,-85345.48405385303,15255.846218769904,-70089.63783508312,296.6863211094064,64.0,0.9693454206348489,616
3800000,-85680.16825795459,14940.200976327993,-70739.9672816266,290.547846428103,64.0,0.9693454206348489,616
3850000,-85812.58640981006,15312.396736437455,-70500.1896733726,297.7860808213899,64.0,0.9693454206348489,616
3900000,-85789.91239857959,15367.078073048964,-70422.83432553062,298.84948984898307,64.0,0.9693454206348489,616
3950000,-85894.17484975146,15239.713159268955,-70654.46169048251,296.3725752835153,64.0,0.9693454206348489,616
4000000,-86193.41068959521,15347.4665314632,-70845.94415813201,298.46809664136106,64.0,0.9693454206348489,616
4050000,-85906.98600697803,15283.315958892577,-70623.67004808545,297.2205357325717,64.0,0.9693454206348489,616
4100000,-86010.99699330615,15769.682324456284,-70241.31466884987,306.67908989215096,64.0,0.9693454206348489,616
4150000,-85853.01481557178,15463.766507689841,-70389.24830788194,300.7298271017364,64.0,0.9693454206348489,616
4200000,-86409.75346303271,15165.753332443302,-71244.00013058941,294.93425002668397,64.0,0.9693454206348489,616
4250000,-86330.69737172412,15020.095195026603,-71310.60217669752,292.10158009083733,64.0,0.9693454206348489,616
4300000,-86339.88358998584,15336.680981091922,-71003.20260889392,298.2583458864762,64.0,0.9693454206348489,616
4350000,-86172.30583119678,15353.669202921214,-70818.63662827556,298.5887223837512,64.0,0.9693454206348489,616
4400000,-85823.9256432085,15895.757695317268,-69928.16794789123,309.1309262194751,64.0,0.9693454206348489,616
4450000,-85829.27629018115,15518.076921704778,-70311.19936847637,301.7860226546383,64.0,0.9693454206348489,616
4500000,-85850.79704213428,15583.731626532273,-70267.065415602,303.06283500312855,64.0,0.9693454206348489,616
4550000,-85978.33879018115,15480.34617501963,-70497.99261516152,301.0522582822002,64.0,0.9693454206348489,616
4600000,-86104.40647816943,15360.17473513796,-70744.23174303147,298.71523797604067,64.0,0.9693454206348489,616
4650000,-85768.56608510303,15365.577656712267,-70402.98842839076,298.820310674214,64.0,0.9693454206348489,616
4700000,-86029.2738487749,15453.34162359126,-70575.93222518364,300.5270903628595,64.0,0.9693454206348489,616
4750000,-86234.54679799365,15603.879772050539,-70630.66702594311,303.4546637542362,64.0,0.9693454206348489,616
4800000,-85490.07768178271,15585.359126978205,-69904.71855480451,303.0944856315488,64.0,0.9693454206348489,616
4850000,-86104.99540639209,15654.706024009269,-70450.28938238282,304.4431014648145,64.0,0.9693454206348489,616
4900000,-86333.00163197803,15147.615352753666,-71185.38627922436,294.58151374517536,64.0,0.9693454206348489,616
4950000,-86383.85453725146,15362.827767835173,-71021.02676941629,298.76683252539783,64.0,0.9693454206348489,616
5000000,-85913.00016713428,15566.508688682225,-70346.49147845205,302.72789389293695,64.0,0.9693454206348489,616
5050000,-85791.60575795459,15289.38061873347,-70502.22513922112,297.3384775098531,64.0,0.9693454206348489,616
5100000,-85789.81254506396,15371.142704702914,-70418.66984036105,298.92853630729036,64.0,0.9693454206348489,616
5150000,-85916.5560753374,15513.504227929749,-70403.05184740765,301.6970957164522,64.0,0.9693454206348489,616
5200000,-85953.62846303271,15304.169017413631,-70649.45944561908,297.62607319852214,64.0,0.9693454206348489,616
5250000,-86138.78105092334,15104.119395300047,-71034.66165562329,293.73563109697665,64.0,0.9693454206348489,616
5300000,-85761.68131947803,15091.780896818964,-70669.90042265906,293.49567956168505,64.0,0.9693454206348489,616
5350000,-85802.12821889209,15432.535637189401,-70369.59258170269,300.12246832655285,64.0,0.9693454206348489,616
5400000,-85891.1810753374,15548.419722932857,-70342.76135240454,302.3761108044151,64.0,0.9693454206348489,616
5450000,-86303.59037709521,15491.117585976142,-70812.47279111907,301.26173406243674,64.0,0.9693454206348489,616
5500000,-85869.02159047412,15565.381540535018,-70303.6400499391,302.70597380850865,64.0,0.9693454206348489,616
5550000,-86056.37333607959,15766.118444114618,-70290.25489196497,306.6097817376061,64.0,0.9693454206348489,616
5600000,-86198.16709828662,15292.171129516326,-70905.9959687703,297.39274564852656,64.0,0.9693454206348489,616
5650000,-86206.0677940874,15357.36046455428,-70848.70732953312,298.66050777136337,64.0,0.9693454206348489,616
5700000,-85853.79215932178,15471.213596587884,-70382.57856273389,300.8746535096886,64.0,0.9693454206348489,616
5750000,-85720.49027943896,15537.248912218958,-70183.24136722,302.1588677431656,64.0,0.9693454206348489,616
5800000,-86297.65580678271,15359.713777959812,-70937.9420288229,298.7062735641416,64.0,0.9693454206348489,616
5850000,-85910.81339955615,15394.263012295123,-70516.55038726103,299.3781658397388,64.0,0.9693454206348489,616
5900000,-85593.7133018999,15739.56551142456,-69854.14779047534,306.09339662192593,64.0,0.9693454206348489,616
5950000,-86192.83109975146,15625.33502246067,-70567.4960772908,303.87191227794193,64.0,0.9693454206348489,616
6000000,-85853.72135854053,15472.518281058408,-70381.20307748212,300.9000262114199,64.0,0.9693454206348489,616
6050000,-85907.03739857959,15413.794711382361,-70493.24268719723,299.75800631952023,64.0,0.9693454206348489,616
6100000,-86039.17900014209,15372.393057684414,-70666.78594245767,298.952852403615,64.0,0.9693454206348489,616
6150000,-86498.73789906787,15343.470048432238,-71155.26785063563,298.3903754955898,64.0,0.9693454206348489,616
6200000,-86320.54899525928,15340.675571235945,-70979.87342402333,298.3360302205456,64.0,0.9693454206348489,616
6250000,-86174.81816029834,15358.641764208674,-70816.17639608966,298.6854256995628,64.0,0.9693454206348489,616
6300000,-86257.8842003374,15447.23148761061,-70810.65271272679,300.4082641935614,64.0,0.9693454206348489,616
6350000,-85624.90116811084,15378.279254463967,-70246.62191364687,299.06732354096187,64.0,0.9693454206348489,616
6400000,-85976.69346547412,15234.08232594654,-70742.61113952758,296.26307029773795,64.0,0.9693454206348489,616
6450000,-86071.48112416553,15530.31742258463,-70541.1637015809,302.0240683928099,64.0,0.9693454206348489,616
6500000,-85714.71043324756,15679.98058146672,-70034.72985178084,304.93462552465286,64.0,0.9693454206348489,616
6550000,-86233.6244347124,15344.13201632537,-70889.49241838703,298.4032490403339,64.0,0.9693454206348489,616
6600000,-85703.12211537646,15338.864975466393,-70364.25713991007,298.3008188668008,64.0,0.9693454206348489,616
6650000,-85753.11839223193,15376.836183248786,-70376.28220898315,299.03925957887213,64.0,0.9693454206348489,616
6700000,-85847.51713490771,15138.120996988902,-70709.39613791881,294.3968733494374,64.0,0.9693454206348489,616
6750000,-86399.14091420459,15984.611724302988,-70414.5291899016,310.85890476602646,64.0,0.9693454206348489,616
6800000,-85704.22453236865,15389.02171566966,-70315.20281669899,299.27623632423683,64.0,0.9693454206348489,616
6850000,-85941.90281606006,15546.989625266579,-70394.91319079348,302.3482991439309,64.0,0.9693454206348489,616
6900000,-85430.31828236865,15503.035552577581,-69927.28272979107,301.49350735218945,64.0,0.9693454206348489,616
6950000,-85766.10472035693,15198.941684298916,-70567.16303605802,295.5796766962063,64.0,0.9693454206348489,616
7000000,-86035.4779503374,15147.427609432954,-70888.05034090445,294.5778626284601,64.0,0.9693454206348489,616
7050000,-86037.69633412646,15418.74907220644,-70618.94726192002,299.8543556839059,64.0,0.9693454206348489,616
7100000,-85722.68937611865,15486.268758916063,-70236.42061720259,301.1674370538329,64.0,0.9693454206348489,616
7150000,-85773.92448354053,15073.61695609946,-70700.30752744107,293.14243840602313,64.0,0.9693454206348489,616
7200000,-85656.53495717334,15166.59161467012,-70489.94334250322,294.95055242422774,64.0,0.9693454206348489,616
7250000,-85715.63432240771,15734.623013802804,-69981.01130860491,305.99727796580794,64.0,0.9693454206348489,616
7300000,-85756.56620717334,15565.148935094592,-70191.41727207875,302.7014502408612,64.0,0.9693454206348489,616
7350000,-85994.01774525928,15734.898586219875,-70259.1191590394,306.00263712880997,64.0,0.9693454206348489,616
7400000,-85842.24137807178,15037.63624864188,-70804.6051294299,292.442707720919,64.0,0.9693454206348489,616
7450000,-85537.03886342334,15737.910529711051,-69799.12833371229,306.0612115547036,64.0,0.9693454206348489,616
7500000,-85769.54032826709,15233.807763327379,-70535.73256493971,296.257730772665,64.0,0.9693454206348489,616
7550000,-86087.10893178271,15160.895782510168,-70926.21314927255,294.83978338100593,64.0,0.9693454206348489,616
7600000,-86109.29692006396,15590.37729638652,-70518.91962367744,303.1920759060644,64.0,0.9693454206348489,616
7650000,-86177.11070180224,15468.801014091121,-70708.30968771112,300.8277350880505,64.0,0.9693454206348489,616
7700000,-86265.37870717334,15403.979213661049,-70861.39949351229,299.5671205523832,64.0,0.9693454206348489,616
7750000,-85755.03422475146,15207.890966633335,-70547.14325811813,295.75371683886993,64.0,0.9693454206348489,616
7800000,-86507.23277211474,15203.1675447023,-71304.06522741244,295.66185863214247,64.0,0.9693454206348489,616
7850000,-85898.24381947803,15751.473160016816,-70146.77065946121,306.32496925337745,64.0,0.9693454206348489,616
7900000,-86390.55143666553,15414.092703332193,-70976.45873333333,299.76380148381645,64.0,0.9693454206348489,616
7950000,-85523.44230580615,15418.84497598093,-70104.59732982522,299.8562207615703,64.0,0.9693454206348489,616
8000000,-85658.51469350146,15459.206435648957,-70199.3082578525,300.6411456232787,64.0,0.9693454206348489,616
8050000,-85907.72379994678,15339.540406827291,-70568.18339311949,298.3139542407914,64.0,0.9693454206348489,616
8100000,-85715.36845326709,15707.887131901225,-70007.48132136586,305.47733496630156,64.0,0.9693454206348489,616
8150000,-85603.98637318896,15154.504192210268,-70449.4821809787,294.71548366108726,64.0,0.9693454206348489,616
8200000,-86176.46220326709,15518.326567149023,-70658.13563611807,301.79087760580734,64.0,0.9693454206348489,616
8250000,-85976.55888295459,15302.667711136164,-70673.89117181842,297.59687671673197,64.0,0.9693454206348489,616
8300000,-86145.76884389209,15511.73965422943,-70634.02918966266,301.662779371625,64.0,0.9693454206348489,616
8350000,-86231.93138051318,15394.120613462292,-70837.81076705089,299.37539655475535,64.0,0.9693454206348489,616
8400000,-85640.3783409624,15321.832043956267,-70318.54629700613,297.96957288313126,64.0,0.9693454206348489,616
8450000,-86138.35856557178,15563.922674785368,-70574.43589078641,302.6776026840198,64.0,0.9693454206348489,616
8500000,-85782.13102650928,15505.549951769353,-70276.58107473992,301.5424058423361,64.0,0.9693454206348489,616
8550000,-86062.71195912646,15485.44817660586,-70577.2637825206,301.1514788733891,64.0,0.9693454206348489,616
8600000,-85827.8568565874,15655.842074916349,-70172.01478167105,304.46519468464516,64.0,0.9693454206348489,616
8650000,-86012.2347862749,15324.6478208786,-70687.5869653963,298.02433238215684,64.0,0.9693454206348489,616
8700000,-85977.13529897021,15590.599233976565,-70386.53606499365,303.19639201191404,64.0,0.9693454206348489,616
8750000,-86123.05729604053,15342.670372192282,-70780.38692384824,298.37482388355147,64.0,0.9693454206348489,616
8800000,-85936.64866566943,15375.000279455446,-70561.64838621399,299.0035560502349,64.0,0.9693454206348489,616
8850000,-85839.25224232959,15613.596476844978,-70225.65576548461,303.6436282572489,64.0,0.9693454206348489,616
8900000,-86024.22245717334,15562.259823741391,-70461.96263343195,302.645264578895,64.0,0.9693454206348489,615
8950000,-85963.43534779834,15219.400225948775,-70744.03512184956,295.9775418405136,64.0,0.9693454206348489,615
9000000,-85498.07157826709,15432.695867960807,-70065.37571030628,300.1255843961183,64.0,0.9693454206348489,615
9050000,-85908.17600941943,15283.763823466608,-70624.41218595282,297.22924552755245,64.0,0.9693454206348489,615
9100000,-86126.0316612749,15247.634473666549,-70878.39718760835,296.5266241375265,64.0,0.9693454206348489,615
9150000,-85533.35307240771,15317.01263239095,-70216.34044001676,297.87584792899094,64.0,0.9693454206348489,615
9200000,-86060.99223256396,15619.49698969745,-70441.49524286651,303.7583778047834,64.0,0.9693454206348489,615
9250000,-85671.88004994678,15227.5001816781,-70444.37986826868,296.1350648013524,64.0,0.9693454206348489,615
9300000,-85945.2162315874,15676.604736570269,-70268.61149501713,304.86897416788105,64.0,0.9693454206348489,615
9350000,-86418.10368275928,15321.534511836478,-71096.5691709228,297.9637866613271,64.0,0.9693454206348489,615
9400000,-85809.56437611865,15221.038184171775,-70588.52619194688,296.009395845355,64.0,0.9693454206348489,615
9450000,-85650.44584584521,15355.75993069401,-70294.6859151512,298.62938157252756,64.0,0.9693454206348489,615
9500000,-86097.57511830615,15734.445495469961,-70363.12962283619,305.9938256983725,64.0,0.9693454206348489,615
9550000,-85635.72294545459,15155.270452114753,-70480.45249333984,294.73038541277083,64.0,0.9693454206348489,615
9600000,-86047.8383018999,15444.613950499333,-70603.22435140057,300.35735994054426,64.0,0.9693454206348489,615
9650000,-86364.56620717334,15565.264314603875,-70799.30189256946,302.7036940706462,64.0,0.9693454206348489,615
9700000,-86032.63865590381,15189.901523317676,-70842.73713258613,295.4038692014729,64.0,0.9693454206348489,615
9750000,-85658.40397572803,15245.074201810174,-70413.32977391785,296.47683354399175,64.0,0.9693454206348489,615
9800000,-85950.47160268115,15744.701177372597,-70205.77042530855,306.1932718969333,64.0,0.9693454206348489,615
9850000,-86004.67594838428,15514.021840119734,-70490.65410826454,301.70716192020166,64.0,0.9693454206348489,615
9900000,-86091.54038930224,15586.110811678693,-70505.42957762355,303.109103933623,64.0,0.9693454206348489,615
9950000,-86082.68656850146,15531.753226877183,-70550.93334162427,302.0519910322546,64.0,0.9693454206348489,615
10000000,-85971.16007924365,15480.36422564392,-70490.79585359973,301.0526093196476,64.0,0.9693454206348489,615
10050000,-86282.38981557178,15354.769894872792,-70927.61992069898,298.61012796434665,64.0,0.9693454206348489,615
10100000,-85402.74278188037,15224.81591654825,-70177.92686533212,296.0828628628406,64.0,0.9693454206348489,615
10150000,-85675.69761586474,15567.597208507359,-70108.10040735739,302.7490627574983,64.0,0.9693454206348489,615
10200000,-86252.65812611865,15411.43958446337,-70841.21854165528,299.7122052586468,64.0,0.9693454206348489,615
10250000,-86005.97190785693,15262.422699026647,-70743.54920883029,296.8142164555735,64.0,0.9693454206348489,615
10300000,-85854.7513878374,15339.383548813523,-70515.36783902388,298.31090376254366,64.0,0.9693454206348489,615
10350000,-85984.62101674365,15724.194993023062,-70260.42602372059,305.7944802266837,64.0,0.9693454206348489,615
10400000,-86138.87467885303,15545.582448203815,-70593.29223064921,302.32093322925704,64.0,0.9693454206348489,615
10450000,-85535.37858510303,15309.109564925078,-70226.26902017795,297.7221539300934,64.0,0.9693454206348489,615
10500000,-86551.3822472124,15180.86216662242,-71370.52008058998,295.2280773479989,64.0,0.9693454206348489,615
10550000,-86291.87260365771,15279.456069892738,-71012.41653376498,297.1454709835678,64.0,0.9693454206348489,615
10600000,-86217.57292104053,15671.792932728305,-70545.77998831222,304.77539716406886,64.0,0.9693454206348489,615
10650000,-85791.31230092334,15942.373235580511,-69848.93906534283,310.03747659687815,64.0,0.9693454206348489,615
10700000,-85934.20524525928,15325.095633965917,-70609.10961129336,298.0330411758557,64.0,0.9693454206348489,615
10750000,-86291.18681264209,15384.94231018005,-70906.24450246204,299.19690255345347,64.0,0.9693454206348489,615
10800000,-85986.32945180224,15378.352658879594,-70607.97679292265,299.0687510649231,64.0,0.9693454206348489,615
10850000,-85752.24076772021,15337.030704584438,-70415.21006313578,298.2651470940206,64.0,0.9693454206348489,615
10900000,-86448.19883656787,15635.59396737488,-70812.60486919299,304.07142193354633,64.0,0.9693454206348489,615
10950000,-86304.95878529834,15266.98989257263,-71037.96889272571,296.90303642868554,64.0,0.9693454206348489,615
11000000,-85653.50089955615,15597.417670821771,-70056.08322873438,303.32899278110847,64.0,0.9693454206348489,615
11050000,-85673.08451772021,15381.275276750675,-70291.80924096954,299.1255883410562,64.0,0.9693454206348489,615
11100000,-85914.79777455615,15223.780923993792,-70691.01685056236,296.06273496374183,64.0,0.9693454206348489,615
11150000,-86193.32664418506,15220.929164545261,-70972.3974796398,296.00727569866143,64.0,0.9693454206348489,615
11200000,-85867.100447896,15384.751329519553,-70482.34911837644,299.19318847894374,64.0,0.9693454206348489,615
11250000,-85883.6156456499,15734.222769605462,-70149.39287604444,305.9894942626458,64.0,0.9693454206348489,615
11300000,-85915.82524037646,15370.47796605085,-70545.34727432561,298.91560887852955,64.0,0.9693454206348489,615
11350000,-86122.06547475146,15303.82412864198,-70818.24134610948,297.61936601365767,64.0,0.9693454206348489,615
11400000,-85865.6146690874,15559.01582186995,-70306.59884721745,302.5821772242437,64.0,0.9693454206348489,615
11450000,-86069.42179799365,15762.288608800154,-70307.1331891935,306.53530145420467,64.0,0.9693454206348489,615
11500000,-85957.22343373584,15324.16326462524,-70633.0601691106,298.014909029947,64.0,0.9693454206348489,615
11550000,-85698.92399525928,15594.085671989014,-70104.83832327026,303.26419411563586,64.0,0.9693454206348489,615
11600000,-85796.39567494678,15598.37845832156,-70198.01721662522,303.34767758591005,64.0,0.9693454206348489,615
11650000,-85802.46501088428,15531.523263363517,-70270.94174752076,302.04751884317506,64.0,0.9693454206348489,615
11700000,-85825.5492393999,15259.072754953522,-70566.47648444638,296.7490688020953,64.0,0.9693454206348489,615
11750000,-86140.18705678271,15473.754563410766,-70666.43249337195,300.9240686707967,64.0,0.9693454206348489,615
11800000,-86428.82426381396,15210.783202548977,-71218.04106126499,295.80996326540617,64.0,0.9693454206348489,615
11850000,-86452.95585561084,15589.936206964077,-70863.01964864676,303.1834978700677,64.0,0.9693454206348489,615
11900000,-86272.79740834521,15259.313187341904,-71013.48422100331,296.75374458341616,64.0,0.9693454206348489,615
11950000,-85332.15495229053,15263.526102401316,-70068.62884988921,296.8356747662588,64.0,0.9693454206348489,615
12000000,-85799.69389272021,15887.064757959452,-69912.62913476076,308.96187131636833,64.0,0.9693454206348489,615
12050000,-85857.13401723193,15449.628841084777,-70407.50517614715,300.4548864505277,64.0,0.9693454206348489,615
12100000,-86156.97117543506,15417.224550602958,-70739.7466248321,299.82470772472334,64.0,0.9693454206348489,615
12150000,-85732.01579213428,15236.636601270526,-70495.37919086375,296.31274427439627,64.0,0.9693454206348489,615
12200000,-85861.03691029834,15433.554815594573,-70427.48209470377,300.1422886817956,64.0,0.9693454206348489,615
12250000,-85842.24052357959,15409.163614679535,-70433.07690890005,299.66794359708837,64.0,0.9693454206348489,615
12300000,-85886.14817738818,15281.468805630342,-70604.67937175784,297.1846134311772,64.0,0.9693454206348489,615
12350000,-85980.61125111865,15209.20210848283,-70771.40914263582,295.7792151197388,64.0,0.9693454206348489,615
12400000,-85605.24125600146,15108.277707061497,-70496.96354893997,293.8164993884394,64.0,0.9693454206348489,615
12450000,-85731.5922081499,15522.592259534635,-70208.99994861527,301.8738341696533,64.0,0.9693454206348489,615
12500000,-85920.82108998584,15539.117824769113,-70381.70326521673,302.1952132058184,64.0,0.9693454206348489,615
12550000,-85559.92558217334,15475.124184368877,-70084.80139780446,300.95070421742906,64.0,0.9693454206348489,615
12600000,-85976.77024770068,15412.840221375402,-70563.93002632528,299.7394439844888,64.0,0.9693454206348489,615
12650000,-85980.86137318896,15599.324615028687,-70381.53675816028,303.3660778600479,64.0,0.9693454206348489,615
12700000,-85869.91453481006,15422.082621637266,-70447.83191317279,299.9191845044568,64.0,0.9693454206348489,615
12750000,-85730.87235951709,15225.124604048906,-70505.74775546818,296.0888660276359,64.0,0.9693454206348489,615
12800000,-86499.41831898974,15314.990178059787,-71184.42814092996,297.836516480147,64.0,0.9693454206348489,615
12850000,-85688.74516225146,15417.913582720328,-70270.83157953114,299.8381075978669,64.0,0.9693454206348489,615
12900000,-86052.18388295459,15450.824533168518,-70601.35934978607,300.478139535307,64.0,0.9693454206348489,615
12950000,-85624.05461049365,15380.966906872229,-70243.08770362142,299.11959135318244,64.0,0.9693454206348489,615
