#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
3000000,-86222.32562718366,15444.289644870441,-70778.03598231322,301.27663410113627,64.0,0.9662038217358468,652
3050000,-86492.00226292585,15494.914787487127,-70997.08747543872,302.26419474129233,64.0,0.9662038217358468,652
3100000,-86670.42987523053,15297.876456474187,-71372.55341875635,298.4205058102057,64.0,0.9662038217358468,652
3150000,-86778.46197972272,15427.356858854182,-71351.10512086854,300.9463208983773,64.0,0.9662038217358468,652
3200000,-85619.6443527696,15121.921787074301,-70497.7225656953,294.9881025226397,64.0,0.9662038217358468,652
3250000,-86955.3861130235,15288.78337255746,-71666.60274046604,298.2431241514164,64.0,0.9662038217358468,652
3300000,-86562.75873265241,15602.522433887469,-70960.23629876494,304.36333107300493,64.0,0.9662038217358468,652
3350000,-86421.19403538678,15097.109915342648,-71324.08412004414,294.50408950728263,64.0,0.9662038217358468,652
3400000,-86671.78473362897,15215.519210448489,-71456.26552318048,296.81393701053923,64.0,0.9662038217358468,652
3450000,-86319.20709691022,15084.208867690002,-71234.99822922022,294.2524246976642,64.0,0.9662038217358468,652
3500000,-87068.54681858991,15215.681234159041,-71852.86558443087,296.8170976582143,64.0,0.9662038217358468,652
3550000,-85813.62427220319,15409.212490241509,-70404.41178196168,300.59237297139504,64.0,0.9662038217358468,652
3600000,-86140.6072433946,15307.844178631552,-70832.76306476304,298.61494931329196,64.0,0.9662038217358468,652
3650000,-86285.68854222272,15178.687142895535,-71107.00139932719,296.09544224033624,64.0,0.9662038217358468,652
3700000,-86625.87006077741,15366.768033341505,-71259.1020274359,299.7643955502819,64.0,0.9662038217358468,652
3750000,-86555.35284886335,15015.794229321706,-71539.55861954164,292.9178387474653,64.0,0.9662038217358468,652
3800000,-86425.39862523053,15781.698296481161,-70643.70032874937,307.8585711931826,64.0,0.9662038217358468,652
3850000,-86567.52533421491,15150.021780817246,-71417.50355339766,295.5362579721815,64.0,0.9662038217358468,652
3900000,-86505.96686253522,15069.272075458197,-71436.69478707702,293.96104797582444,64.0,0.9662038217358468,652
3950000,-86486.58234105085,15539.476207664236,-70947.10613338661,303.1334684334097,64.0,0.9662038217358468,652
4000000,-86818.43195042585,15363.108496753848,-71455.323453672,299.69300781469474,64.0,0.9662038217358468,652
4050000,-86557.99921116803,15644.39424753422,-70913.60496363381,305.18013776138463,64.0,0.9662038217358468,652
4100000,-86264.2048996446,15372.829366862774,-70891.37553278182,299.882635896937,64.0,0.9662038217358468,652
4150000,-86550.7683762071,15401.143983909162,-71149.62439229793,300.4349780710189,64.0,0.9662038217358468,652
4200000,-86242.2341965196,15544.59806997981,-70697.63612653979,303.2333822186499,64.0,0.9662038217358468,652
4250000,-86443.2586105821,15316.175547376391,-71127.0830632057,298.77747195373814,64.0,0.9662038217358468,652
4300000,-86587.96747288678,15518.576748767868,-71069.39072411892,302.7257760904392,64.0,0.9662038217358468,652
4350000,-86334.59711155866,15227.364436263219,-71107.23267529544,297.0450055702263,64.0,0.9662038217358468,652
4400000,-86678.1511887071,15262.924382343423,-71415.22680636367,297.73868466523214,64.0,0.9662038217358468,652
4450000,-86187.9431808946,15306.88664854085,-70881.05653235374,298.5962704715057,64.0,0.9662038217358468,652
4500000,-86454.71710667585,15276.608680282603,-71178.10842639324,298.005628585474,64.0,0.9662038217358468,652
4550000,-86671.36371312116,15322.181085640099,-71349.18262748106,298.89462388468866,64.0,0.9662038217358468,652
4600000,-86768.10883030866,15435.665401688195,-71332.44342862046,301.10839826657457,64.0,0.9662038217358468,652
4650000,-86316.61175999616,15071.665529111866,-71244.94623088429,294.0077378318965,64.0,0.9662038217358468,652
4700000,-86177.15594944928,15500.58981742477,-70676.56613202451,302.3748993419798,64.0,0.9662038217358468,652
4750000,-86936.31781468366,15472.60467023612,-71463.71314444754,301.82898424043145,64.0,0.9662038217358468,652
4800000,-87002.46442112897,15540.93263546098,-71461.53178566799,303.1618794302573,64.0,0.9662038217358468,652
4850000,-86543.5037277696,15296.419812923355,-71247.08391484624,298.392090604575,64.0,0.9662038217358468,652
4900000,-86904.82867894147,15065.634279743186,-71839.19439919828,293.890084346304,64.0,0.9662038217358468,652
4950000,-86651.64313206647,15510.946428696625,-71140.69670336985,302.5769290278006,64.0,0.9662038217358468,652
5000000,-86421.93219456647,15303.303998248302,-71118.62819631817,298.52638258115144,64.0,0.9662038217358468,652
5050000,-86453.51202855085,15436.449991061818,-71017.06203748903,301.1237034991927,64.0,0.9662038217358468,652
5100000,-86376.01727757428,15864.643757680431,-70511.37351989385,309.4766144919485,64.0,0.9662038217358468,652
5150000,-87315.38922581647,15624.12642762973,-71691.26279818674,304.78476699964676,64.0,0.9662038217358468,652
5200000,-86309.53644261335,15342.932607219554,-70966.60383539379,299.2994303677121,64.0,0.9662038217358468,652
5250000,-86126.35663304303,15225.813546386547,-70900.54308665649,297.01475187176237,64.0,0.9662038217358468,652
5300000,-86059.32819066022,15598.287605365069,-70461.04058529515,304.2807209360183,64.0,0.9662038217358468,652
5350000,-86528.08917698835,15307.450342867523,-71220.63883412082,298.607266634703,64.0,0.9662038217358468,652
5400000,-86324.54938206647,15316.189990964951,-71008.35939110152,298.77775370938025,64.0,0.9662038217358468,652
5450000,-86532.03558812116,15262.315729738213,-71269.71985838294,297.7268114867013,64.0,0.9662038217358468,652
5500000,-86463.12238011335,15392.531687126146,-71070.5906929872,300.2669752786387,64.0,0.9662038217358468,652
5550000,-86527.5662277696,15213.733872454206,-71313.83235531539,296.7791098586262,64.0,0.9662038217358468,652
5600000,-86046.73932347272,15203.5423547877,-70843.19696868502,296.5803007058875,64.0,0.9662038217358468,652
5650000,-86394.41925511335,15372.076475112233,-71022.34278000111,299.8679489998598,64.0,0.9662038217358468,652
5700000,-86552.22967991803,15475.082479472272,-71077.14720044576,301.8773196474834,64.0,0.9662038217358468,652
5750000,-86508.32672581647,15492.814924117178,-71015.5118016993,302.22323204357576,64.0,0.9662038217358468,652
5800000,-86850.97259983991,15380.557780412812,-71470.4148194271,300.0333965000361,64.0,0.9662038217358468,652
5850000,-86000.35895237897,15047.506579334848,-70952.85237304412,293.53646157124604,64.0,0.9662038217358468,652
5900000,-86328.93365941022,15191.602681313641,-71137.33097809658,296.34738972589145,64.0,0.9662038217358468,652
5950000,-86521.16925511335,15682.984722963534,-70838.18453214981,305.93293434918803,64.0,0.9662038217358468,652
6000000,-86311.01385960553,15536.97265698528,-70774.04120262025,303.084630879906,64.0,0.9662038217358468,652
6050000,-86034.89465794538,14942.835059562232,-71092.05959838314,291.49460118864056,64.0,0.9662038217358468,652
6100000,-86764.8425949571,15208.493249651743,-71556.34934530535,296.6768793750738,64.0,0.9662038217358468,652
6150000,-86809.75629124616,15468.14086985786,-71341.6154213883,301.7419074771626,64.0,0.9662038217358468,652
6200000,-85946.58722386335,15257.323451645672,-70689.26377221767,297.62942554181154,64.0,0.9662038217358468,652
6250000,-86796.97784886335,15391.561240389245,-71405.4166084741,300.2480444677571,64.0,0.9662038217358468,652
6300000,-86282.19000706647,15510.484350260114,-70771.70565680636,302.5679151178543,64.0,0.9662038217358468,652
6350000,-86595.50507054303,15093.773946020054,-71501.73112452298,294.4390137004902,64.0,0.9662038217358468,652
6400000,-86616.38385472272,15389.70238456293,-71226.68147015979,300.211783180284,64.0,0.9662038217358468,652
6450000,-86445.6023605821,15284.179541467689,-71161.4228191144,298.1533157648483,64.0,0.9662038217358468,652
6500000,-86528.86090550397,14929.63346415502,-71599.22744134895,291.23707349908636,64.0,0.9662038217358468,652
6550000,-86784.54010472272,15089.52825362701,-71695.01185109571,294.35619163854903,64.0,0.9662038217358468,652
6600000,-85834.63763890241,15565.861431027879,-70268.77620787453,303.64817331578314,64.0,0.9662038217358468,652
6650000,-86382.40497288678,15330.194684873335,-71052.21028801345,299.05094769494735,64.0,0.9662038217358468,652
6700000,-86682.25812230085,15277.787852807553,-71404.4702694933,298.028631076201,64.0,0.9662038217358468,652
6750000,-86255.10187230085,15156.402503604535,-71098.69936869631,295.66072874608494,64.0,0.9662038217358468,652
6800000,-86264.64172825788,15278.921072096098,-70985.72065616178,298.05073714263733,64.0,0.9662038217358468,652
6850000,-86541.98016819928,15313.995667137555,-71227.98450106173,298.7349483416976,64.0,0.9662038217358468,652
6900000,-86171.20221409772,15632.535741188563,-70538.66647290916,304.94881013418797,64.0,0.9662038217358468,652
6950000,-85984.45209202741,15405.890524465853,-70578.56156756156,300.5275703362138,64.0,0.9662038217358468,652
7000000,-86605.19208226178,15169.613785701687,-71435.5782965601,295.91844539695813,64.0,0.9662038217358468,652
7050000,-86639.20270237897,15529.207559634,-71109.99514274497,302.93315467431455,64.0,0.9662038217358468,652
7100000,-86391.6502121446,15234.035810080823,-71157.61440206377,297.1751461655411,64.0,0.9662038217358468,652
7150000,-86250.96905980085,14968.580238523427,-71282.38882127742,291.9968205227837,64.0,0.9662038217358468,652
7200000,-86199.91205296491,15656.563126666937,-70543.34892629797,305.41751992852795,64.0,0.9662038217358468,652
7250000,-86592.0457199571,15576.363641019212,-71015.68207893788,303.8530432417926,64.0,0.9662038217358468,652
7300000,-86516.8386887071,15238.745472220704,-71278.09321648639,297.2670190318162,64.0,0.9662038217358468,652
7350000,-86696.68500218366,15110.592556017218,-71586.09244616644,294.7670996355975,64.0,0.9662038217358468,652
7400000,-86430.23566136335,15597.870671048062,-70832.36499031528,304.2725876666639,64.0,0.9662038217358468,652
7450000,-86618.10211644147,15628.187295041193,-70989.91482140028,304.8639836223202,64.0,0.9662038217358468,652
7500000,-86073.20746312116,15213.34014567174,-70859.86731744942,296.7714293059751,64.0,0.9662038217358468,652
7550000,-86419.19000706647,15518.898527614307,-70900.29147945216,302.73205313198713,64.0,0.9662038217358468,652
7600000,-86283.60150608991,15576.401185072493,-70707.20032101742,303.85377562549314,64.0,0.9662038217358468,652
7650000,-86574.19550023053,15527.516372171638,-71046.6791280589,302.90016414655247,64.0,0.9662038217358468,652
7700000,-86057.72223362897,15637.556437809952,-70420.16579581902,305.0467504482922,64.0,0.9662038217358468,652
7750000,-86575.41046605085,15455.554950060323,-71119.85551599052,301.4963899661046,64.0,0.9662038217358468,652
7800000,-85401.35687718366,15544.637162656058,-69856.7197145276,303.23414481182766,64.0,0.9662038217358468,652
7850000,-86456.61749730085,15592.099916337058,-70864.51758096379,304.16001573260075,64.0,0.9662038217358468,652
7900000,-86967.47650608991,15281.356289100833,-71686.12021698907,298.09824168958403,64.0,0.9662038217358468,652
7950000,-85837.70917210553,15240.364119056147,-70597.34505304939,297.2985944866668,64.0,0.9662038217358468,652
8000000,-86099.03839573835,15183.730501365382,-70915.30789437296,296.19382462627306,64.0,0.9662038217358468,652
8050000,-86553.6492355821,15068.327641857555,-71485.32159372454,293.94262461140465,64.0,0.9662038217358468,652
8100000,-86489.3045090196,15042.23521817362,-71447.06929084598,293.43363146482454,64.0,0.9662038217358468,652
8150000,-86251.24213108991,14973.866660819389,-71277.37547027052,292.09994443151544,64.0,0.9662038217358468,652
8200000,-86481.68707737897,15622.331629265565,-70859.3554481134,304.7497553013117,64.0,0.9662038217358468,652
8250000,-86757.71551976178,14981.094648897182,-71776.6208708646,292.2409430769354,64.0,0.9662038217358468,652
8300000,-86288.84320530866,15690.305481132178,-70598.53772417648,306.0757426900592,64.0,0.9662038217358468,652
8350000,-86355.21832737897,15677.594940688927,-70677.62338669004,305.82779416472056,64.0,0.9662038217358468,652
8400000,-86225.98383030866,15003.061609315919,-71222.92222099274,292.6694595091294,64.0,0.9662038217358468,652
8450000,-86425.15582737897,15223.841251993552,-71201.31457538542,296.9762777023547,64.0,0.9662038217358468,652
8500000,-86619.21527562116,15283.934218979208,-71335.28105664195,298.1485301816134,64.0,0.9662038217358468,652
8550000,-86920.10870823835,15235.457257479895,-71684.65145075845,297.2028747887275,64.0,0.9662038217358468,652
8600000,-86368.37848362897,15460.196529276203,-70908.18195435277,301.58693471728634,64.0,0.9662038217358468,652
8650000,-86974.50922093366,15427.221527143382,-71547.28769379028,300.94368093996843,64.0,0.9662038217358468,652
8700000,-86345.9939621446,15532.311264571268,-70813.68269757333,302.99369962641293,64.0,0.9662038217358468,652
8750000,-86330.10614476178,15389.28350179107,-70940.82264297071,300.2036119018056,64.0,0.9662038217358468,652
8800000,-86391.51703343366,15404.102770315949,-70987.41426311771,300.4926960515903,64.0,0.9662038217358468,652
8850000,-86868.8650558946,15285.19997064257,-71583.66508525203,298.1732215989278,64.0,0.9662038217358468,652
8900000,-86829.42438206647,15673.630770865653,-71155.79361120082,305.7504638524289,64.0,0.9662038217358468,652
8950000,-86112.82446751569,15299.21990152821,-70813.60456598748,298.44671281702074,64.0,0.9662038217358468,652
9000000,-86309.24445042585,15508.713451254429,-70800.53099917142,302.5333696318505,64.0,0.9662038217358468,652
9050000,-86297.21942601178,15578.886020598118,-70718.33340541366,303.90224809659213,64.0,0.9662038217358468,652
9100000,-86710.52801976178,15226.816082849167,-71483.71193691262,297.0343086670548,64.0,0.9662038217358468,652
9150000,-86773.10748753522,15406.778460324509,-71366.32902721071,300.54489158134356,64.0,0.9662038217358468,652
9200000,-86237.39972386335,15651.969316079281,-70585.43040778406,305.32790701505826,64.0,0.9662038217358468,652
9250000,-86293.56995091413,15151.487189446343,-71142.08276146778,295.5648441609612,64.0,0.9662038217358468,652
9300000,-86509.82867894147,15193.845096402103,-71315.98358253937,296.39113322498685,64.0,0.9662038217358468,652
9350000,-86189.39520726178,15214.290318801533,-70975.10488846025,296.7899646332022,64.0,0.9662038217358468,652
9400000,-86302.62042698835,15084.228983486304,-71218.39144350204,294.25281710285356,64.0,0.9662038217358468,652
9450000,-86694.86737523053,15098.641661689733,-71596.2257135408,294.53396976687094,64.0,0.9662038217358468,652
9500000,-85994.72064671491,15616.285451669246,-70378.43519504566,304.63181060606945,64.0,0.9662038217358468,652
9550000,-86440.00092015241,15165.700407439144,-71274.30051271326,295.84210589167725,64.0,0.9662038217358468,652
9600000,-86535.3728683946,15592.798097780906,-70942.57477061369,304.1736353784525,64.0,0.9662038217358468,652
9650000,-86592.02338108991,15416.1744185118,-71175.84896257811,300.7281815041509,64.0,0.9662038217358468,652
9700000,-86270.10211644147,15280.09057021467,-70990.0115462268,298.0735509116648,64.0,0.9662038217358468,652
9750000,-86770.41864476178,15182.93329124077,-71587.48535352101,296.1782731966808,64.0,0.9662038217358468,652
9800000,-86305.05865941022,15290.296227470506,-71014.76243193971,298.2726358898366,64.0,0.9662038217358468,652
9850000,-86368.56683812116,15214.921952156816,-71153.64488596434,296.80228610448,64.0,0.9662038217358468,652
9900000,-86771.65485081647,15328.962891091593,-71442.69195972488,299.02691870475076,64.0,0.9662038217358468,652
9950000,-85996.26269993756,15079.802623842843,-70916.46007609472,294.1664707078191,64.0,0.9662038217358468,652
10000000,-86732.91754612897,15291.845859507244,-71441.07168662173,298.30286505121984,64.0,0.9662038217358468,652
10050000,-86755.4470871446,15504.764400240965,-71250.68268690363,302.456334246955,64.0,0.9662038217358468,652
10100000,-86512.46832737897,15284.474919438362,-71227.99340794061,298.1590777961775,64.0,0.9662038217358468,652
10150000,-86615.10358128522,15179.451399937272,-71435.65218134795,296.110350843737,64.0,0.9662038217358468,652
10200000,-86665.09821019147,15344.726943512913,-71320.37126667856,299.3344330522861,64.0,0.9662038217358468,652
10250000,-86461.27985081647,15793.997925186995,-70667.28192562948,308.0985039335284,64.0,0.9662038217358468,652
10300000,-86829.24921116803,15348.432459179778,-71480.81675198826,299.40671771628763,64.0,0.9662038217358468,652
10350000,-86890.3533371446,15479.13687244337,-71411.21646470123,301.9564099712045,64.0,0.9662038217358468,652
10400000,-86699.76361546491,15078.798232716275,-71620.96538274863,294.1468777330115,64.0,0.9662038217358468,652
10450000,-87072.11078343366,15267.509680233197,-71804.60110320046,297.82813151881663,64.0,0.9662038217358468,652
10500000,-86139.13983616803,15320.293727622135,-70818.8461085459,298.8578065959644,64.0,0.9662038217358468,652
10550000,-86302.00531468366,15576.342820882332,-70725.66249380133,303.8526370968092,64.0,0.9662038217358468,652
10600000,-86396.86591038678,15362.336811887566,-71034.52909849922,299.6779543143754,64.0,0.9662038217358468,652
10650000,-86897.36737523053,15643.5006020742,-71253.86677315633,305.16270513725846,64.0,0.9662038217358468,652
10700000,-86790.59271702741,15637.947566249408,-71152.645150778,305.05438031424586,64.0,0.9662038217358468,652
10750000,-86367.72369847272,15405.438147647306,-70962.28555082541,300.5187456787922,64.0,0.9662038217358468,652
10800000,-86674.77338108991,15664.801972489804,-71009.9714086001,305.57823769512436,64.0,0.9662038217358468,652
10850000,-86831.6521652696,15090.509507884737,-71741.14265738486,294.3753332751515,64.0,0.9662038217358468,652
10900000,-86414.7771652696,15509.35172088677,-70905.42544438282,302.5458205590801,64.0,0.9662038217358468,652
10950000,-86311.64398655866,15547.101044051815,-70764.54294250684,303.28220852409976,64.0,0.9662038217358468,652
11000000,-86799.66180882428,15438.714419113821,-71360.94738971046,301.1678764121177,64.0,0.9662038217358468,652
11050000,-86283.62360081647,15794.991487998515,-70488.63211281796,308.1178856769757,64.0,0.9662038217358468,652
11100000,-86110.55988011335,15566.454262228683,-70544.10561788466,303.6597378611831,64.0,0.9662038217358468,652
11150000,-86576.9031418321,15518.8116575717,-71058.0914842604,302.73035853063976,64.0,0.9662038217358468,652
11200000,-86570.64081273053,15097.115463230759,-71473.52534949977,294.50419773168755,64.0,0.9662038217358468,652
11250000,-86554.28058323835,15198.491310543031,-71355.78927269531,296.4817683911148,64.0,0.9662038217358468,652
11300000,-86158.09991917585,15301.113210111856,-70856.98670906399,298.48364618530843,64.0,0.9662038217358468,652
11350000,-86264.21735081647,14961.36187002249,-71302.85548079398,291.85600952948647,64.0,0.9662038217358468,652
11400000,-86286.31390843366,15317.565680674044,-70968.74822775961,298.80458972286186,64.0,0.9662038217358468,652
11450000,-86255.3699387071,15653.23817961011,-70602.13175909698,305.35265913655377,64.0,0.9662038217358468,652
11500000,-86090.48273167585,15627.117428736528,-70463.36530293932,304.8431134025419,64.0,0.9662038217358468,652
11550000,-86781.00629124616,15472.97326800949,-71308.03302323667,301.83617459356856,64.0,0.9662038217358468,652
11600000,-86260.29193577741,15588.016159029678,-70672.27577674773,304.080352589501,64.0,0.9662038217358468,652
11650000,-86434.58905491803,15238.3093098104,-71196.27974510763,297.25851067397525,64.0,0.9662038217358468,652
11700000,-86328.37592015241,15078.827380013652,-71249.54854013876,294.14744631854364,64.0,0.9662038217358468,652
11750000,-86384.66278538678,15680.588716653176,-70704.07406873361,305.8861946976361,64.0,0.9662038217358468,652
11800000,-86000.57593235944,15231.484253913164,-70769.09167844628,297.12537215381326,64.0,0.9662038217358468,652
11850000,-86732.08649144147,15439.386244305293,-71292.70024713618,301.1809819182333,64.0,0.9662038217358468,652
11900000,-85887.78217015241,15146.5262388126,-70741.25593133981,295.4680693307007,64.0,0.9662038217358468,652
11950000,-86416.56586155866,15217.313407678623,-71199.25245388004,296.848936982363,64.0,0.9662038217358468,652
12000000,-86858.0916183946,15212.65718260291,-71645.43443579169,296.7581065297695,64.0,0.9662038217358468,652
12050000,-87129.85345921491,15280.977614644216,-71848.87584457069,298.0908547674055,64.0,0.9662038217358468,652
12100000,-86405.34735569928,15393.694018169772,-71011.65333752951,300.2896492372725,64.0,0.9662038217358468,652
12150000,-86521.98102269147,15291.046001303475,-71230.935021388,298.28726196471143,64.0,0.9662038217358468,652
12200000,-87014.84027562116,15169.58340009395,-71845.25687552721,295.9178526553148,64.0,0.9662038217358468,652
12250000,-86555.94348607038,15750.151899680961,-70805.79158638942,307.2431856711207,64.0,0.9662038217358468,652
12300000,-85912.68219456647,15769.216279382817,-70143.46591518365,307.6150805448813,64.0,0.9662038217358468,652
12350000,-86393.91156468366,15291.098680826952,-71102.8128838567,298.2882896008076,64.0,0.9662038217358468,652
12400000,-86124.37311253522,15433.89620045945,-70690.47691207577,301.07388589964154,64.0,0.9662038217358468,652
12450000,-86545.60651097272,15343.285867801867,-71202.32064317085,299.30632153342106,64.0,0.9662038217358468,652
12500000,-86283.36285862897,15564.461974852951,-70718.90088377602,303.62087368234916,64.0,0.9662038217358468,652
12550000,-86847.89471898053,15604.207434869837,-71243.6872841107,304.3962009191486,64.0,0.9662038217358468,652
12600000,-87258.41998753522,15737.962565030088,-71520.45742250513,307.00540447172665,64.0,0.9662038217358468,652
12650000,-86278.14581761335,15175.60455968231,-71102.54125793104,296.03530931637715,64.0,0.9662038217358468,651
12700000,-86519.75384983991,15077.277461070917,-71442.47638876899,294.11721156039454,64.0,0.9662038217358468,651
12750000,-85871.97882542585,15134.694389685523,-70737.28443574032,295.23726171428297,64.0,0.9662038217358468,651
12800000,-86879.34869847272,15261.876520973165,-71617.47217749956,297.7182437026566,64.0,0.9662038217358468,651
12850000,-85977.11737523053,15755.102661820754,-70222.01471340978,307.3397617512131,64.0,0.9662038217358468,651
12900000,-86732.46222386335,15468.988073416986,-71263.47415044636,301.75843414446564,64.0,0.9662038217358468,651
12950000,-86381.36078343366,14990.418361990713,-71390.94242144295,292.4228236918899,64.0,0.9662038217358468,651
