#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
13000000,-86798.72685282264,15321.78969478514,-71476.9371580375,298.3063909447478,64.0,0.9680735185677091,618
13050000,-87201.7645725492,15362.449773943285,-71839.31479860592,299.0980191886286,64.0,0.9680735185677091,618
13100000,-86925.20134012733,15551.93180071155,-71373.26953941578,302.78712474875624,64.0,0.9680735185677091,618
13150000,-87194.16191141639,15364.82158596674,-71829.34032544965,299.1441969980628,64.0,0.9680735185677091,618
13200000,-86431.35160868202,15662.026547633926,-70769.32506104809,304.93060584793665,64.0,0.9680735185677091,618
13250000,-86304.74382059608,15649.516493261668,-70655.2273273344,304.6870423188288,64.0,0.9680735185677091,618
13300000,-86743.79692118202,15646.273635824211,-71097.5232853578,304.6239057585583,64.0,0.9680735185677091,618
13350000,-86400.93803446327,15464.923222072306,-70936.01481239096,301.0931180046264,64.0,0.9680735185677091,618
13400000,-86456.87309305702,15468.132200140157,-70988.74089291686,301.1555949531494,64.0,0.9680735185677091,618
13450000,-86778.89970438514,15572.230008201674,-71206.66969618347,303.18231911832044,64.0,0.9680735185677091,618
13500000,-86671.91227762733,15504.396023813635,-71167.5162538137,301.86163064332555,64.0,0.9680735185677091,618
13550000,-86396.05583231483,15419.71781637799,-70976.33801593684,300.21299487981577,64.0,0.9680735185677091,618
13600000,-87047.12138407264,15343.257848311216,-71703.86353576143,298.724363487524,64.0,0.9680735185677091,618
13650000,-86711.90397684608,15210.103238346288,-71501.80073849979,296.1319201811254,64.0,0.9680735185677091,618
13700000,-86971.45085184608,15551.250291835517,-71420.20056001056,302.7738561647816,64.0,0.9680735185677091,618
13750000,-85653.25273172889,15596.900322832633,-70056.35240889626,303.66263588729015,64.0,0.9680735185677091,618
13800000,-86465.29753153358,15283.431433304446,-71181.86609822913,297.559577760834,64.0,0.9680735185677091,618
13850000,-86792.17875711952,15288.719390736776,-71503.45936638274,297.66253123614797,64.0,0.9680735185677091,618
13900000,-86556.23600809608,15883.87094102474,-70672.36506707134,309.2497879840982,64.0,0.9680735185677091,618
13950000,-86898.90568583045,15245.04358055268,-71653.86210527777,296.81218845197304,64.0,0.9680735185677091,618
14000000,-86514.91777079139,15329.318278473336,-71185.59949231806,298.4529681184128,64.0,0.9680735185677091,618
14050000,-86436.22245829139,15459.343629660318,-70976.87882863107,300.9844865647934,64.0,0.9680735185677091,618
14100000,-86941.71842997108,15265.373333400465,-71676.34509657061,297.207996991421,64.0,0.9680735185677091,618
14150000,-86258.28447001014,15848.99528524233,-70409.28918476781,308.57077912054336,64.0,0.9680735185677091,618
14200000,-86953.13835184608,15363.309032300953,-71589.82931954513,299.1147484522898,64.0,0.9680735185677091,618
14250000,-86513.35966532264,15428.809663240798,-71084.55000208184,300.3900078840858,64.0,0.9680735185677091,618
14300000,-86376.16020243202,15230.747451833682,-71145.41275059833,296.53385108750075,64.0,0.9680735185677091,618
14350000,-86311.06401102577,15674.352971131913,-70636.71103989385,305.17059419004215,64.0,0.9680735185677091,618
14400000,-86539.14299051795,15392.512454696,-71146.63053582195,299.683322209758,64.0,0.9680735185677091,618
14450000,-86733.81169168983,15616.150377496611,-71117.66131419322,304.0374233270535,64.0,0.9680735185677091,618
14500000,-86581.68437235389,15401.428379061865,-71180.25599329203,299.8569101046775,64.0,0.9680735185677091,618
14550000,-86562.95451395545,15558.13352916576,-71004.8209847897,302.9078688178009,64.0,0.9680735185677091,618
14600000,-86780.56706278358,15604.74203596916,-71175.82502681442,303.8153095103577,64.0,0.9680735185677091,618
14650000,-86738.61198465858,15809.652040113695,-70928.95994454488,307.80478887422305,64.0,0.9680735185677091,618
14700000,-86402.30046122108,15394.51910700649,-71007.78135421459,299.72239057060534,64.0,0.9680735185677091,618
14750000,-86660.93302958045,15539.511168285942,-71121.42186129451,302.5453022132729,64.0,0.9680735185677091,618
14800000,-86590.71806376014,15433.1181427259,-71157.59992103424,300.4738914898044,64.0,0.9680735185677091,618
14850000,-86981.02946512733,15383.989574747626,-71597.0398903797,299.51738666250793,64.0,0.9680735185677091,618
14900000,-86545.46354715858,15423.92198005502,-71121.54156710356,300.294847517035,64.0,0.9680735185677091,618
14950000,-86542.2479709867,15340.365876181488,-71201.88209480522,298.66805846141955,64.0,0.9680735185677091,618
15000000,-86748.00041239295,15676.543683703057,-71071.4567286899,305.2132460977966,64.0,0.9680735185677091,618
15050000,-86508.9540256742,15199.85637911898,-71309.09764655522,295.93241975359655,64.0,0.9680735185677091,618
15100000,-86867.92057840858,15531.897996559972,-71336.0225818486,302.3970781593956,64.0,0.9680735185677091,618
15150000,-86453.04374735389,14955.775822465308,-71497.26792488858,291.180312368914,64.0,0.9680735185677091,618
15200000,-86767.4257053617,15559.221663612407,-71208.2040417493,302.9290541666477,64.0,0.9680735185677091,618
15250000,-86975.22514383827,15388.724525824422,-71586.50061801384,299.6095734236602,64.0,0.9680735185677091,618
15300000,-86963.57560770545,15393.961497476324,-71569.61411022913,299.7115342352938,64.0,0.9680735185677091,618
15350000,-86308.71134989295,15227.126982495189,-71081.58436739777,296.4633626417378,64.0,0.9680735185677091,618
15400000,-86864.60954325233,15575.238616770715,-71289.37092648161,303.2408949884946,64.0,0.9680735185677091,618
15450000,-86277.29130594764,15366.18225470744,-70911.1090512402,299.1706884321182,64.0,0.9680735185677091,618
15500000,-86657.4686741117,15040.649322673678,-71616.81935143803,292.8327503698496,64.0,0.9680735185677091,618
15550000,-86607.43132059608,15502.471810760908,-71104.95950983517,301.8241673271855,64.0,0.9680735185677091,618
15600000,-86561.54020731483,15098.692544502206,-71462.84766281262,293.9628183558608,64.0,0.9680735185677091,618
15650000,-86582.51542704139,15622.772156981751,-70959.74327005964,304.1663455469242,64.0,0.9680735185677091,618
15700000,-86398.48173563514,15486.665282397997,-70911.81645323714,301.51642335450117,64.0,0.9680735185677091,618
15750000,-86816.83903543983,15793.488560016733,-71023.3504754231,307.49009525755804,64.0,0.9680735185677091,618
15800000,-86876.42143290077,15229.321887854487,-71647.09954504628,296.5060961806546,64.0,0.9680735185677091,618
15850000,-86851.51091043983,15733.623336441437,-71117.88757399839,306.32455395046617,64.0,0.9680735185677091,618
15900000,-86626.29728739295,15361.952016951516,-71264.34527044144,299.08832814765105,64.0,0.9680735185677091,618
15950000,-87087.97001688514,15317.959140932653,-71770.01087595249,298.2318122749046,64.0,0.9680735185677091,618
16000000,-86998.79142801795,15226.642419123556,-71772.1490088944,296.45392847291976,64.0,0.9680735185677091,618
16050000,-86641.61882059608,15072.373209043406,-71569.24561155267,293.45039610433685,64.0,0.9680735185677091,618
16100000,-86346.36912577186,15383.472409462905,-70962.89671630895,299.50731775328256,64.0,0.9680735185677091,618
16150000,-86872.09513895545,15470.70045524271,-71401.39468371274,301.2055973958098,64.0,0.9680735185677091,618
16200000,-86349.84684793983,15475.548840711359,-70874.29800722847,301.2999926590181,64.0,0.9680735185677091,618
16250000,-86676.49552958045,15210.752549797064,-71465.74297978339,296.144561899837,64.0,0.9680735185677091,618
16300000,-86824.43608133827,15660.396969589638,-71164.03911174863,304.8988789051422,64.0,0.9680735185677091,618
16350000,-86703.20976297889,15132.623142285971,-71570.58662069292,294.62342748632796,64.0,0.9680735185677091,618
16400000,-86664.11845438514,15497.56287912419,-71166.55557526095,301.72859326507427,64.0,0.9680735185677091,618
16450000,-86412.62895243202,15343.817442157306,-71068.81151027471,298.7352584563199,64.0,0.9680735185677091,618
16500000,-86881.00016825233,15294.448480616324,-71586.551687636,297.77407330528024,64.0,0.9680735185677091,618
16550000,-86546.05571024452,15748.888715068344,-70797.16699517617,306.62176205051907,64.0,0.9680735185677091,618
16600000,-86913.50407450233,15551.695688297506,-71361.80838620482,302.7825277765034,64.0,0.9680735185677091,618
16650000,-86470.06474344764,15530.537905651727,-70939.52683779591,302.3705979754042,64.0,0.9680735185677091,618
16700000,-87008.26823465858,15535.377994723618,-71472.89023993496,302.4648317125621,64.0,0.9680735185677091,618
16750000,-86887.81596415077,15619.983812068938,-71267.83215208183,304.1120580828472,64.0,0.9680735185677091,618
16800000,-86634.99259989295,15241.45383825549,-71393.53876163746,296.74229824394723,64.0,0.9680735185677091,618
16850000,-86923.96269266639,15686.816785062663,-71237.14590760373,305.41325744447613,64.0,0.9680735185677091,618
16900000,-87061.91264383827,15332.955695594661,-71728.9569482436,298.52378652771347,64.0,0.9680735185677091,618
16950000,-86505.68412821327,15331.466944371874,-71174.21718384139,298.4948014017503,64.0,0.9680735185677091,618
17000000,-86319.11686747108,15361.160070747137,-70957.95679672394,299.0729094127149,64.0,0.9680735185677091,618
17050000,-86095.75614969764,15631.279926156887,-70464.47622354075,304.3319868961518,64.0,0.9680735185677091,618
17100000,-86474.59526102577,15423.039836135227,-71051.55542489054,300.2776726847047,64.0,0.9680735185677091,618
17150000,-86826.7509006742,15405.591795972083,-71421.15910470212,299.93796942589427,64.0,0.9680735185677091,618
17200000,-86816.31864969764,15605.74047284713,-71210.57817685051,303.8347484993783,64.0,0.9680735185677091,618
17250000,-86571.62040751014,15587.492089731153,-70984.12831777899,303.4794630257918,64.0,0.9680735185677091,618
17300000,-86595.0028537992,15377.284259906388,-71217.71859389282,299.3868380575288,64.0,0.9680735185677091,618
17350000,-86543.42265360389,15485.54210059205,-71057.88055301184,301.49455565382254,64.0,0.9680735185677091,618
17400000,-87133.37272684608,15546.051956439274,-71587.3207704068,302.672647578718,64.0,0.9680735185677091,618
17450000,-86889.41935770545,15583.512966510374,-71305.90639119508,303.4019917962057,64.0,0.9680735185677091,618
17500000,-87134.2460178617,15537.950499674305,-71596.2955181874,302.5149168973097,64.0,0.9680735185677091,618
17550000,-86602.36137430702,15593.798897516448,-71008.56247679057,303.6022529286877,64.0,0.9680735185677091,618
17600000,-87113.91935770545,15426.347281392606,-71687.57207631285,300.34206673250395,64.0,0.9680735185677091,618
17650000,-86604.0917209867,15492.064907385036,-71112.02681360167,301.62155093257303,64.0,0.9680735185677091,618
17700000,-86585.4803928617,15043.709042520728,-71541.77135034098,292.8923213470694,64.0,0.9680735185677091,618
17750000,-86771.01615946327,15253.246123267338,-71517.77003619593,296.9718872184045,64.0,0.9680735185677091,618
17800000,-86497.84623758827,15284.891584208002,-71212.95465338026,297.5880060551097,64.0,0.9680735185677091,618
17850000,-86205.59123270545,15265.757715371437,-70939.83351733402,297.21548068626277,64.0,0.9680735185677091,618
17900000,-86438.48454325233,15540.3285869807,-70898.15595627163,302.56121688287624,64.0,0.9680735185677091,618
17950000,-86636.39744608436,15348.739791980945,-71287.65765410342,298.8310937627761,64.0,0.9680735185677091,618
18000000,-86113.63011209999,15410.503536525182,-70703.1265755748,300.0335981759842,64.0,0.9680735185677091,618
18050000,-87085.40202372108,15832.604802785965,-71252.79722093511,308.25166589912476,64.0,0.9680735185677091,618
18100000,-86769.95903055702,15688.777783215744,-71081.18124734127,305.4514369452621,64.0,0.9680735185677091,618
18150000,-86381.64616434608,15676.074997511227,-70705.57116683485,305.2041210484939,64.0,0.9680735185677091,618
18200000,-87285.53031961952,15508.145417785505,-71777.38490183401,301.93462917719523,64.0,0.9680735185677091,618
18250000,-86503.5272678617,15071.693306376925,-71431.83396148478,293.437158792334,64.0,0.9680735185677091,618
18300000,-86752.70158426795,15360.263771544094,-71392.43781272386,299.05545898520006,64.0,0.9680735185677091,618
18350000,-86469.18925516639,15323.676349799149,-71145.51290536724,298.3431230275787,64.0,0.9680735185677091,618
18400000,-86762.0800022367,15037.536099852994,-71724.54390238371,292.77213772065227,64.0,0.9680735185677091,618
18450000,-87215.54020731483,15506.404528470244,-71709.13567884458,301.9007350682814,64.0,0.9680735185677091,618
18500000,-86605.89421122108,15541.618524980498,-71064.27568624058,302.58633123028136,64.0,0.9680735185677091,618
18550000,-86479.85746805702,15346.124196082528,-71133.73327197449,298.78016962217833,64.0,0.9680735185677091,618
18600000,-86744.7587131742,15587.472857967252,-71157.28585520695,303.47908859446267,64.0,0.9680735185677091,618
18650000,-86554.66288797889,15098.561879222703,-71456.10100875619,293.96027437837995,64.0,0.9680735185677091,618
18700000,-87135.67631571327,15459.582093464356,-71676.09422224891,300.9891293172505,64.0,0.9680735185677091,618
18750000,-86298.4056247953,15135.02126565855,-71163.38435913675,294.67011756252435,64.0,0.9680735185677091,618
18800000,-86624.76884501014,15218.042857230641,-71406.7259877795,296.28649997252364,64.0,0.9680735185677091,618
18850000,-86218.99736063514,15241.218575621722,-70977.77878501342,296.7377178164253,64.0,0.9680735185677091,618
18900000,-86418.2460178617,15231.081179721514,-71187.16483814019,296.54034857661657,64.0,0.9680735185677091,618
18950000,-86635.5487522367,15594.046219736338,-71041.50253250037,303.60706814938226,64.0,0.9680735185677091,618
19000000,-86275.9960178617,15615.72091640858,-70660.27510145312,304.0290619678537,64.0,0.9680735185677091,618
19050000,-86674.38127176795,15127.370562530588,-71547.01070923737,294.52116279393954,64.0,0.9680735185677091,618
19100000,-86968.44181864295,15496.433344813646,-71472.00847382931,301.7066018848022,64.0,0.9680735185677091,618
19150000,-86304.10319559608,15531.995781680569,-70772.10741391551,302.39898197918393,64.0,0.9680735185677091,618
19200000,-86075.13945047889,15437.222384548048,-70637.91706593084,300.5537987062535,64.0,0.9680735185677091,618
19250000,-86235.05278055702,15276.234974398045,-70958.81780615897,297.4194668647367,64.0,0.9680735185677091,618
19300000,-86237.63017313514,15249.290440537152,-70988.33973259799,296.8948723616241,64.0,0.9680735185677091,618
19350000,-86811.67546122108,15407.580329048098,-71404.09513217298,299.9766850157175,64.0,0.9680735185677091,618
19400000,-86572.64213602577,15609.499471014831,-70963.14266501094,303.9079340213906,64.0,0.9680735185677091,618
19450000,-86710.12944071327,15208.733353388961,-71501.3960873243,296.1052493126583,64.0,0.9680735185677091,618
19500000,-86179.94487040077,15360.223952817847,-70819.72091758292,299.0546837376112,64.0,0.9680735185677091,618
19550000,-86540.12602274452,15216.855097249907,-71323.27092549461,296.2633749721014,64.0,0.9680735185677091,618
19600000,-86381.19548075233,15171.657222762238,-71209.53825799009,295.38339847553203,64.0,0.9680735185677091,618
19650000,-87147.92741434608,15337.138494834304,-71810.78891951178,298.6052232116831,64.0,0.9680735185677091,618
19700000,-87020.86259501014,15451.76283894683,-71569.09975606331,300.8368929505162,64.0,0.9680735185677091,618
19750000,-86539.33793680702,15550.014890265069,-70989.32304654195,302.74980361013957,64.0,0.9680735185677091,618
19800000,-87040.72892801795,15752.733412153233,-71287.99551586472,306.69661608092383,64.0,0.9680735185677091,618
19850000,-86091.88188211952,15666.384749623598,-70425.49713249592,305.0154575220847,64.0,0.9680735185677091,618
19900000,-86457.89469950233,15772.37733060401,-70685.51736889832,307.07907182100354,64.0,0.9680735185677091,618
19950000,-86588.02665751014,15472.429847548483,-71115.59680996166,301.2392676645929,64.0,0.9680735185677091,618
20000000,-86490.75993387733,15502.903358902782,-70987.85657497455,301.8325693201175,64.0,0.9680735185677091,618
20050000,-86881.53630106483,15469.145996246953,-71412.39030481788,301.1753329774792,64.0,0.9680735185677091,618
20100000,-86497.1727756742,15516.489165357314,-70980.68361031689,302.0970771205936,64.0,0.9680735185677091,618
20150000,-86554.50541727577,15503.586565941107,-71050.91885133466,301.84587096633055,64.0,0.9680735185677091,618
20200000,-86743.61137430702,15420.333769866033,-71323.27760444098,300.2249871382704,64.0,0.9680735185677091,618
20250000,-86532.7616428617,15394.791919878218,-71137.96972298349,299.72770207956023,64.0,0.9680735185677091,618
20300000,-86235.54155008827,15375.817316655535,-70859.72423343273,299.35827752017644,64.0,0.9680735185677091,618
20350000,-86597.26786844764,15221.151792254299,-71376.11607619334,296.34702914079077,64.0,0.9680735185677091,618
20400000,-86463.0784763578,15575.96226158971,-70887.11621476809,303.25498393492836,64.0,0.9680735185677091,618
20450000,-86715.03324930702,15361.943296273239,-71353.08995303378,299.08815836108465,64.0,0.9680735185677091,618
20500000,-86825.6717991117,15177.41140935081,-71648.2603897609,295.4954291630857,64.0,0.9680735185677091,618
20550000,-86669.24675028358,15463.284158669761,-71205.96259161382,301.06120638738827,64.0,0.9680735185677091,618
20600000,-86615.93730204139,15433.157411399763,-71182.77989064163,300.47465602819125,64.0,0.9680735185677091,618
20650000,-86693.32072489295,15871.847198652104,-70821.47352624085,309.0156926685848,64.0,0.9680735185677091,618
20700000,-87000.55998270545,15321.25557342777,-71679.30440927768,298.2959919105868,64.0,0.9680735185677091,618
20750000,-86600.04179422889,15573.579879752127,-71026.46191447676,303.2086003373214,64.0,0.9680735185677091,618
20800000,-86838.56327860389,15318.251453411067,-71520.31182519282,298.2375034299329,64.0,0.9680735185677091,618
20850000,-86427.0096897367,15442.705146520399,-70984.3045432163,300.66054491338474,64.0,0.9680735185677091,618
20900000,-86260.18388407264,15479.136216692626,-70781.04766738001,301.36983679624035,64.0,0.9680735185677091,618
20950000,-86258.20780985389,15678.762769359164,-70579.44504049473,305.2564504131186,64.0,0.9680735185677091,618
21000000,-86289.30998270545,15461.866231778404,-70827.44375092705,301.0336001702289,64.0,0.9680735185677091,618
21050000,-86810.95329325233,15383.035009533633,-71427.9182837187,299.4988018294316,64.0,0.9680735185677091,618
21100000,-86852.5741428617,15552.52904065908,-71300.04510220262,302.7987526653916,64.0,0.9680735185677091,618
21150000,-86866.30644266639,15519.19416296482,-71347.11227970157,302.1497418608024,64.0,0.9680735185677091,618
21200000,-86355.4735569242,15616.939016220625,-70738.53454070358,304.0527776672583,64.0,0.9680735185677091,618
21250000,-86695.47306864295,15474.776803686284,-71220.69626495667,301.2849615442976,64.0,0.9680735185677091,618
21300000,-87060.88493387733,15195.99479759112,-71864.89013628621,295.85723699284455,64.0,0.9680735185677091,618
21350000,-86734.28959696327,15156.813388658455,-71577.47620830481,295.09439760373505,64.0,0.9680735185677091,618
21400000,-86475.69145243202,15470.560600914061,-71005.13085151796,301.2028745128523,64.0,0.9680735185677091,618
21450000,-86591.41728251014,15236.89379493217,-71354.52348757797,296.6535168356765,64.0,0.9680735185677091,618
21500000,-86212.8909763578,15607.462376157055,-70605.42860020074,303.86827296174016,64.0,0.9680735185677091,618
21550000,-86669.17936747108,15232.685771672986,-71436.49359579809,296.57158905462325,64.0,0.9680735185677091,618
21600000,-86730.77201883827,15609.312461673748,-71121.45955716452,303.90429305759176,64.0,0.9680735185677091,618
21650000,-86511.9725803617,15581.38165611145,-70930.59092425025,303.3604964144161,64.0,0.9680735185677091,618
21700000,-86205.67118876014,15476.110432009213,-70729.56075675093,301.3109265170455,64.0,0.9680735185677091,618
21750000,-86547.3534397367,15577.448430641321,-70969.90500909538,303.2839187875109,64.0,0.9680735185677091,618
21800000,-86770.53672831092,15575.514297625283,-71195.02243068564,303.24626233541784,64.0,0.9680735185677091,618
21850000,-86581.05180399452,15456.43833735981,-71124.6134666347,300.92792220266153,64.0,0.9680735185677091,618
21900000,-86802.02604715858,15403.104149921564,-71398.92189723701,299.8895363948933,64.0,0.9680735185677091,618
21950000,-86049.71488993202,15752.957446428627,-70296.75744350339,306.7009778987971,64.0,0.9680735185677091,618
22000000,-86171.26701395545,15518.81977157935,-70652.4472423761,302.1424526768868,64.0,0.9680735185677091,618
22050000,-86958.06425516639,15510.022824843938,-71448.04143032245,301.9711812076754,64.0,0.9680735185677091,618
22100000,-86770.84623758827,15425.387681158725,-71345.45855642954,300.32338387050015,64.0,0.9680735185677091,618
22150000,-87161.85380594764,15288.275385945803,-71873.57842000184,297.65388671945664,64.0,0.9680735185677091,618
22200000,-86841.4969944242,15741.883090917021,-71099.61390350718,306.48536659682037,64.0,0.9680735185677091,618
22250000,-86534.02665751014,15393.865655839909,-71140.16100167023,299.70966825401933,64.0,0.9680735185677091,618
22300000,-85881.33934061561,15343.52358378633,-70537.81575682928,298.7295372036568,64.0,0.9680735185677091,618
22350000,-86679.76884501014,15019.945397985517,-71659.82344702462,292.42965692090223,64.0,0.9680735185677091,618
22400000,-86870.88310282264,15424.836255760398,-71446.04684706224,300.31264793666173,64.0,0.9680735185677091,618
22450000,-86464.28984110389,15293.17967116367,-71171.11016994022,297.74937031847793,64.0,0.9680735185677091,618
22500000,-86464.8739475492,15549.624653798295,-70915.24929375091,302.74220593164785,64.0,0.9680735185677091,618
22550000,-86655.57585184608,15226.87527937023,-71428.70057247585,296.4584621273533,64.0,0.9680735185677091,618
22600000,-86666.6727756742,15526.009799277293,-71140.66297639691,302.282438361072,64.0,0.9680735185677091,618
22650000,-86959.55436747108,15668.018847948173,-71291.5355195229,305.04727247212406,64.0,0.9680735185677091,618
22700000,-86626.80473368202,15482.457506286213,-71144.3472273958,301.434500385265,64.0,0.9680735185677091,618
22750000,-86624.81120340858,15453.300899001304,-71171.51030440727,300.8668380909369,64.0,0.9680735185677091,618
22800000,-86516.94804422889,15599.841841393732,-70917.10620283516,303.7199055537807,64.0,0.9680735185677091,618
22850000,-86579.00712626014,15489.676407164428,-71089.33071909571,301.5750482135844,64.0,0.9680735185677091,618
22900000,-86752.50175516639,15188.216587231494,-71564.2851679349,295.7057997321453,64.0,0.9680735185677091,618
22950000,-86061.94096415077,15253.47659572633,-70808.46436842444,296.9763743839918,64.0,0.9680735185677091,618
23000000,-86666.51030008827,15407.377295488957,-71259.13300459931,299.9727320696535,64.0,0.9680735185677091,618
23050000,-86771.33427469764,15771.928463065997,-70999.40581163164,307.07033262943753,64.0,0.9680735185677091,618
23100000,-86306.17753641639,15403.677442213986,-70902.5000942024,299.900698064523,64.0,0.9680735185677091,618
23150000,-86386.38676493202,15296.973513752106,-71089.41325117991,297.8232342412254,64.0,0.9680735185677091,618
23200000,-86750.52153055702,15743.153245667927,-71007.36828488909,306.5100957758022,64.0,0.9680735185677091,618
23250000,-86426.46611063514,15510.15455990634,-70916.3115507288,301.97374601321116,64.0,0.9680735185677091,618
23300000,-86678.9979709867,15183.566873601172,-71495.43109738553,295.61527249481736,64.0,0.9680735185677091,618
23350000,-86721.47221415077,15279.295553239528,-71442.17666091124,297.47905456608174,64.0,0.9680735185677091,618
23400000,-86389.20158426795,15064.770905986778,-71324.43067828118,293.30238365717065,64.0,0.9680735185677091,618
23450000,-86304.5018772367,15564.668946729274,-70739.83293050743,303.0351096209658,64.0,0.9680735185677091,618
23500000,-86687.5936741117,15736.926686016144,-70950.66698809556,306.3888682576906,64.0,0.9680735185677091,618
23550000,-86613.54911844764,15830.550214021467,-70782.99890442617,308.21166424322024,64.0,0.9680735185677091,618
23600000,-86542.92240946327,15354.260824549245,-71188.66158491402,298.9385850762941,64.0,0.9680735185677091,618
23650000,-86504.30375711952,15164.37181791733,-71339.93193920219,295.24155585341356,64.0,0.9680735185677091,618
23700000,-86480.93290751014,15637.533389657736,-70843.3995178524,304.453738216657,64.0,0.9680735185677091,618
23750000,-86781.38029520545,15360.495378462598,-71420.88491674286,299.05996823805845,64.0,0.9680735185677091,618
23800000,-86495.21330301795,15347.577725412732,-71147.63557760522,298.8084689982475,64.0,0.9680735185677091,618
23850000,-86901.66032450233,15114.72970735887,-71786.93061714346,294.2750526488555,64.0,0.9680735185677091,618
23900000,-86623.04130594764,15240.193103673868,-71382.84820227377,296.7177524702175,64.0,0.9680735185677091,618
23950000,-86621.23637430702,15349.793096357142,-71271.44327794987,298.85160099027945,64.0,0.9680735185677091,618
24000000,-86710.92582743202,15364.17262049159,-71346.75320694043,299.13156201529665,64.0,0.9680735185677091,618
24050000,-86414.9794162992,15498.223785523325,-70916.75563077588,301.7414607307298,64.0,0.9680735185677091,618
24100000,-86573.17741434608,15397.678074138705,-71175.49934020737,299.7838938351127,64.0,0.9680735185677091,618
24150000,-86770.39872782264,15276.762629220262,-71493.63609860238,297.42973999919525,64.0,0.9680735185677091,618
24200000,-86503.28874247108,15598.62292337208,-70904.665819099,303.6961739243079,64.0,0.9680735185677091,618
24250000,-86914.29533426795,15703.393683508271,-71210.90165075968,305.7360000774761,64.0,0.9680735185677091,618
24300000,-87011.99833719764,15268.353380695917,-71743.64495650172,297.2660167901037,64.0,0.9680735185677091,618
24350000,-86635.11979715858,15409.971235935576,-71225.148561223,300.0232345911194,64.0,0.9680735185677091,618
24400000,-86507.80046122108,15939.634366877144,-70568.16609434393,310.335469659941,64.0,0.9680735185677091,618
24450000,-86311.32182352577,15462.916847499553,-70848.40497602621,301.0540550511722,64.0,0.9680735185677091,618
24500000,-86196.74223368202,15548.518381979316,-70648.2238517027,302.7206674586433,64.0,0.9680735185677091,618
24550000,-86760.5419162992,15720.547692032065,-71039.99422426714,306.0699787101883,64.0,0.9680735185677091,618
24600000,-86541.61424295936,15518.86112527526,-71022.7531176841,302.143257809448,64.0,0.9680735185677091,618
24650000,-86751.42033426795,15363.699136554496,-71387.72119771346,299.1223435566663,64.0,0.9680735185677091,618
24700000,-86493.42851297889,15589.764243140467,-70903.66426983842,303.52370053960107,64.0,0.9680735185677091,618
24750000,-86852.87663309608,15481.3832448069,-71371.49338828918,301.413585135075,64.0,0.9680735185677091,618
24800000,-87075.65837137733,15167.124768142356,-71908.53360323497,295.2951542033738,64.0,0.9680735185677091,618
24850000,-86396.79618876014,15180.973153877072,-71215.82303488307,295.5647742706914,64.0,0.9680735185677091,618
24900000,-86504.57780497108,15264.858385699801,-71239.71941927128,297.1979712572757,64.0,0.9680735185677091,618
24950000,-87002.7587131742,15495.863984444644,-71506.89472872956,301.69551676744925,64.0,0.9680735185677091,618
25000000,-87137.27580301795,15582.914791591,-71554.36101142695,303.3903456762089,64.0,0.9680735185677091,618
25050000,-86481.23759501014,15119.460791060701,-71361.77680394944,294.3671641144522,64.0,0.9680735185677091,618
25100000,-87276.95060770545,15238.200322600198,-72038.75028510526,296.6789541743349,64.0,0.9680735185677091,618
25150000,-86154.03569071327,15418.15368477581,-70735.88200593746,300.182542141428,64.0,0.9680735185677091,618
25200000,-86593.52995340858,15602.983653187373,-70990.5463002212,303.78107481376003,64.0,0.9680735185677091,618
25250000,-86544.17631571327,15328.72014655522,-71215.45616915805,298.4413228356256,64.0,0.9680735185677091,618
25300000,-86056.05845682655,15654.18128992815,-70401.8771668984,304.77786321415425,64.0,0.9680735185677091,618
25350000,-87045.7069553617,15368.09282711614,-71677.61412824556,299.2078861728019,64.0,0.9680735185677091,618
25400000,-86805.58964579139,15362.063821118325,-71443.52582467307,299.0905049101675,64.0,0.9680735185677091,618
25450000,-86515.07658426795,15493.67964271782,-71021.39694155013,301.652988896352,64.0,0.9680735185677091,618
25500000,-86482.96598856483,15268.551095423521,-71214.41489314131,297.2698661815915,64.0,0.9680735185677091,618
25550000,-86329.4647678617,15394.299583371729,-70935.16518448998,299.7181165722986,64.0,0.9680735185677091,618
25600000,-86785.05107157264,15177.26421688986,-71607.78685468278,295.49256341093303,64.0,0.9680735185677091,618
25650000,-86776.10496561561,15180.128819467733,-71595.97614614788,295.54833556767966,64.0,0.9680735185677091,618
25700000,-86782.97673075233,15184.544627487077,-71598.43210326525,295.6343087979351,64.0,0.9680735185677091,618
25750000,-86811.14506571327,15353.66179037746,-71457.4832753358,298.92692222714936,64.0,0.9680735185677091,618
25800000,-86443.23002665077,15454.967798009515,-70988.26222864125,300.89929165133117,64.0,0.9680735185677091,618
25850000,-86999.93717997108,15709.248930839822,-71290.68824913126,305.8499983592929,64.0,0.9680735185677091,618
25900000,-86522.2665256742,15305.273177228082,-71216.99334844612,297.984823892754,64.0,0.9680735185677091,618
25950000,-86109.93193094764,15096.586354842875,-71013.34557610477,293.92181206035383,64.0,0.9680735185677091,618
26000000,-86452.24589579139,15458.54834957514,-70993.69754621625,300.96900292112474,64.0,0.9680735185677091,618
26050000,-86974.35563700233,15585.609376964625,-71388.7462600377,303.4428076962412,64.0,0.9680735185677091,618
